# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.995
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_gam_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,ar.1,sigma,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,b_Intercept
-218.115,0.986367,0.0484142,6,63,0,227.613,0.710123,0.593743,-0.823693,-2.33818,1.33285,-1.45731,-0.0406984,2.12953,0.444382,0.572125,0.286884,0.879847,1.18603,-0.236304,-0.670786,0.382372,-0.418079,-0.0116757,0.610928,0.127486,0.164134,0.710123
-217.389,0.999864,0.0328491,7,127,0,230.037,0.158596,10.2846,0.845522,1.67324,-1.81627,1.55204,0.564112,-1.75882,-0.44165,-0.491775,0.735416,0.890679,1.36809,0.621811,1.23053,-1.33572,1.14139,0.414857,-1.29347,-0.324796,-0.361659,0.158596
-215.099,0.999269,0.0263324,7,127,0,226.087,1.49066,3.47907,1.51849,-1.5274,0.635087,1.07838,-0.144113,0.21551,-0.331641,-0.771081,2.63845,0.895068,1.24032,4.00646,-4.02998,1.67565,2.84526,-0.380235,0.568612,-0.875017,-2.03446,1.49066
-213.233,0.999007,0.0229142,8,255,0,220.116,0.495464,3.82642,-0.698127,0.512353,0.663175,-0.15793,0.888701,1.62874,0.00232896,0.643718,1.88488,0.922658,1.31181,-1.31589,0.965726,1.25001,-0.29768,1.6751,3.06998,0.00438981,1.21333,0.495464
-218.061,0.999519,0.0210817,7,127,0,222.769,1.22955,-5.7681,0.416511,-0.302078,0.150668,1.59526,-2.3517,0.84082,0.83209,-0.578769,2.76296,0.897289,1.14564,1.1508,-0.834631,0.416289,4.40764,-6.49764,2.32315,2.29903,-1.59912,1.22955
-216.729,0.99827,0.0202071,7,127,0,224.077,1.23813,-4.9988,0.48392,-0.319576,0.197156,1.69922,-2.26954,0.78252,0.774059,-0.532195,3.2887,0.893481,1.14712,1.59146,-1.05099,0.648386,5.5882,-7.46382,2.57347,2.54564,-1.75023,1.23813
-216.524,0.999321,0.0198423,7,127,0,223.202,0.790424,-4.446,0.276886,0.154062,0.119585,0.457027,-2.05493,1.03193,0.0617943,-0.830313,8.14014,0.897785,1.13693,2.25389,1.25408,0.973435,3.72026,-16.7274,8.40004,0.503014,-6.75886,0.790424
-218.803,0.999996,0.0199507,8,255,0,225.633,0.280695,8.27728,-0.403793,-0.594225,-0.576302,-0.91948,0.749397,-0.724788,0.240141,0.856665,0.0111419,0.874925,1.42454,-0.00449901,-0.00662079,-0.00642109,-0.0102447,0.0083497,-0.0080755,0.00267562,0.00954486,0.280695
-221.861,0.999878,0.0204045,7,127,0,227.529,0.184404,-1.61414,2.09054,0.588243,-0.0456562,0.426552,-1.1788,1.1751,0.307841,-1.39133,0.0139545,0.805225,1.31748,0.0291724,0.00820862,-0.000637108,0.00595231,-0.0164496,0.016398,0.00429576,-0.0194153,0.184404
-215.242,1,0.0210912,7,127,0,225.772,0.326642,3.70124,0.0109304,-0.909743,-1.27575,-0.744658,1.38716,0.650159,0.125224,-1.13583,0.0676337,0.834176,1.24222,0.000739261,-0.0615293,-0.0862838,-0.0503639,0.0938184,0.0439726,0.00846933,-0.0768201,0.326642
-217.558,0.999688,0.0219866,8,255,0,223.104,0.323516,1.98068,0.960908,-0.746529,1.17164,1.6975,-1.76249,-1.3253,-0.523855,2.11165,0.579286,0.917113,1.26488,0.556641,-0.432454,0.678715,0.983338,-1.02098,-0.767727,-0.303462,1.22325,0.323516
-219.693,0.999668,0.0230346,7,255,0,226.871,-1.31869,-2.82658,1.7934,-0.704135,-0.0274892,1.88906,-0.85351,-1.12311,-0.0831948,1.14803,0.559876,0.911333,1.30602,1.00408,-0.394228,-0.0153905,1.05764,-0.477859,-0.628803,-0.0465788,0.642753,-1.31869
-212.614,0.999976,0.0242364,7,127,0,224.267,0.609146,4.90093,0.350085,-0.853483,0.527212,-0.467368,-0.750543,-0.281748,-0.554413,1.63869,0.661723,0.865966,1.22167,0.231659,-0.56477,0.348869,-0.309268,-0.496652,-0.186439,-0.366868,1.08436,0.609146
-213.884,0.999543,0.0256053,7,127,0,217.863,1.64032,-1.91913,-0.472095,-0.988418,-0.0508256,0.46277,-0.139244,0.284978,0.553658,-0.92886,3.66588,0.929656,1.26744,-1.73064,-3.62342,-0.186321,1.69646,-0.510452,1.04469,2.02964,-3.40509,1.64032
-212.092,0.999935,0.0270748,7,127,0,216.212,1.00151,3.87259,0.188029,-0.962506,0.240415,-0.0565286,-0.48454,0.441241,1.61626,0.303203,0.796468,0.917578,1.26946,0.149759,-0.766605,0.191483,-0.0450232,-0.385921,0.351434,1.2873,0.241491,1.00151
-213.676,0.999858,0.0287054,6,63,0,217.406,1.41338,5.72119,-0.0132923,-0.520104,-0.810958,1.36228,-0.26877,-0.0760209,1.58883,0.971485,3.45188,0.900201,1.27123,-0.0458835,-1.79533,-2.79933,4.70241,-0.927763,-0.262415,5.48445,3.35345,1.41338
-214.354,0.999594,0.0304547,7,127,0,220.228,-0.16671,2.69437,-0.506255,0.222277,-0.904684,-1.74295,-0.568375,0.119406,-1.74517,-0.188938,0.286497,0.891692,1.2096,-0.145041,0.0636818,-0.259189,-0.49935,-0.162838,0.0342096,-0.499986,-0.0541301,-0.16671
-211.169,0.999976,0.0323008,6,63,0,216.577,0.163397,4.43278,0.118438,0.838229,-0.63368,-0.329573,-0.521174,-0.226389,1.359,-0.109574,0.464103,0.882359,1.25294,0.0549674,0.389024,-0.294092,-0.152956,-0.241878,-0.105068,0.630718,-0.0508538,0.163397
-210.992,0.99978,0.0343028,6,127,0,215.369,0.244282,6.48106,0.714291,0.701896,-0.351001,-0.370016,0.217831,-0.0521326,-0.855941,-0.949849,2.47031,0.892803,1.29474,1.76452,1.7339,-0.867082,-0.914053,0.538109,-0.128784,-2.11444,-2.34642,0.244282
-213.916,0.999942,0.0364034,7,127,0,216.123,-0.424434,-5.54383,-0.712039,-1.82915,0.782142,0.790369,-0.90176,-0.152754,0.0672556,-0.537348,1.5735,0.884707,1.22037,-1.12039,-2.87817,1.2307,1.24365,-1.41892,-0.240358,0.105827,-0.845518,-0.424434
-216.876,0.994478,0.0386384,7,127,0,219.858,1.16731,11.3458,1.45673,1.28594,-1.3845,-1.21064,1.53465,-1.046,-0.631682,0.0794143,1.23909,0.882413,1.24262,1.80502,1.5934,-1.71552,-1.50008,1.90156,-1.29609,-0.782709,0.0984011,1.16731
-217.288,0.995768,0.0403502,7,127,0,224.053,-0.467467,-4.82394,-1.1091,-1.03641,0.132584,0.175681,-1.45192,0.353267,0.650322,-0.301208,0.329937,0.906077,1.39352,-0.365934,-0.34195,0.0437442,0.0579636,-0.479044,0.116556,0.214565,-0.0993796,-0.467467
-213.542,0.999424,0.0422792,6,127,0,219.976,0.212131,8.08332,1.16086,-0.839285,-0.0388051,0.858938,0.435692,0.155447,0.367761,0.953644,0.867102,0.897469,1.23425,1.00658,-0.727746,-0.033648,0.744787,0.377789,0.134788,0.318886,0.826907,0.212131
-214.073,0.999427,0.0447392,6,63,0,218.829,0.525818,1.2871,-1.77195,0.186491,0.216492,-0.189194,-0.0992629,0.690955,-0.857258,-1.59387,0.462464,0.835208,1.31856,-0.819465,0.0862452,0.10012,-0.0874955,-0.0459055,0.319542,-0.396451,-0.737106,0.525818
-215.552,0.998702,0.0473072,6,63,0,220.933,-0.401986,6.69465,1.47577,0.266478,-1.17414,-1.5727,1.3593,0.0295172,1.07532,-0.0574102,0.534636,0.913471,1.30307,0.788998,0.142469,-0.627739,-0.84082,0.72673,0.015781,0.574903,-0.0306936,-0.401986
-212.627,0.998576,0.0498818,6,63,0,223.359,1.00699,6.19264,-1.13438,-0.0888586,-0.654463,0.0197574,0.730762,0.180866,-1.45686,-0.959386,4.05528,0.905456,1.29612,-4.60024,-0.360346,-2.65403,0.0801217,2.96344,0.73346,-5.90796,-3.89057,1.00699
-215.98,0.997764,0.0525359,6,63,0,220.129,-0.226432,5.85856,2.18044,-1.12219,-1.48227,-0.453177,-0.632468,-0.748473,1.81534,1.1132,1.35544,0.875088,1.19299,2.95545,-1.52106,-2.00913,-0.614255,-0.857273,-1.01451,2.46058,1.50888,-0.226432
-216.691,0.993579,0.0551627,6,63,0,225.4,0.167577,-0.574257,-0.260943,-1.72386,1.17249,1.09322,-0.497751,0.53689,1.7254,-0.286375,0.330076,0.901233,1.42561,-0.0861309,-0.569003,0.387011,0.360845,-0.164295,0.177214,0.569511,-0.0945253,0.167577
-215.731,0.999405,0.0572202,6,63,0,221.749,0.263516,6.59706,0.857102,1.53009,-1.35874,-0.251485,0.526278,-0.329532,-1.9011,0.595889,0.623271,0.878825,1.12012,0.534207,0.953659,-0.846863,-0.156743,0.328014,-0.205388,-1.1849,0.371401,0.263516
-216.436,0.994386,0.0602552,6,63,0,222.238,-0.407519,-0.958641,0.9602,1.39017,-0.389232,0.51137,0.403117,-0.363312,-0.476963,-1.01512,0.252908,0.863773,1.14809,0.242842,0.351585,-0.0984398,0.129329,0.101951,-0.0918846,-0.120628,-0.256732,-0.407519
-213.052,0.999037,0.0625502,6,63,0,221.257,1.09675,8.98147,0.583196,-0.433409,-0.919041,-0.232738,2.15355,0.106247,1.3316,-0.0147797,1.69024,0.871147,1.29043,0.985741,-0.732565,-1.5534,-0.393384,3.64002,0.179583,2.25073,-0.0249812,1.09675
-211.609,0.993026,0.0656933,6,63,0,220.691,0.316029,12.7935,-0.144298,-1.54701,-0.755723,-1.43465,0.0689984,-0.293338,0.468384,0.0898411,5.56825,0.869872,1.13336,-0.803489,-8.61415,-4.20805,-7.98847,0.3842,-1.63338,2.60808,0.500258,0.316029
-216.014,0.997445,0.0678534,5,31,0,218.399,1.25816,9.71613,0.00967825,-2.53221,-0.845966,-1.67555,0.121244,-1.53343,1.39743,0.0132552,2.72434,0.863059,1.23574,0.0263669,-6.8986,-2.3047,-4.56477,0.330311,-4.1776,3.80707,0.0361117,1.25816
-215.375,0.997234,0.0708535,6,63,0,221.571,-0.39941,7.65659,0.715707,0.108399,-0.711166,0.175075,-0.222532,-0.0100382,-1.53563,0.567621,5.48,0.799303,1.28199,3.92207,0.594027,-3.89719,0.959412,-1.21948,-0.0550091,-8.41527,3.11056,-0.39941
-217.904,0.999915,0.0738874,5,31,0,222.628,1.01521,12.5856,1.00487,-1.02602,-1.39288,-0.73914,0.883642,-1.73308,0.270541,1.17547,2.38408,0.800219,1.14164,2.39569,-2.44612,-3.32075,-1.76217,2.10668,-4.13181,0.644992,2.80241,1.01521
-212.847,0.999949,0.0775239,5,63,0,221.527,-0.162107,6.56922,-0.908887,-0.790707,-0.933022,-0.549534,0.235746,-0.666405,-1.36372,0.513857,2.77213,0.824517,1.19516,-2.51955,-2.19194,-2.58646,-1.52338,0.653517,-1.84736,-3.78042,1.42448,-0.162107
-214.175,0.996715,0.0812764,6,63,0,219.273,1.2569,-0.813521,1.36423,-0.413248,0.809672,1.52898,-0.333972,0.596664,1.44704,-0.162264,1.85594,0.921856,1.33156,2.53192,-0.766962,1.5027,2.83768,-0.61983,1.10737,2.68561,-0.301152,1.2569
-212.871,0.989554,0.0844447,5,63,0,220.289,0.0236857,2.39818,-1.77377,-0.173883,-0.0616957,-0.562177,-0.773398,0.916631,-0.461379,1.22858,1.36201,0.846256,1.29181,-2.4159,-0.236831,-0.0840302,-0.765691,-1.05338,1.24846,-0.628404,1.67334,0.0236857
-212.893,0.997994,0.0861119,5,31,0,217.604,0.579692,0.273947,0.824089,-1.29831,0.724479,-0.819859,-0.295373,1.4905,1.07739,-0.437659,1.79382,0.824512,1.24584,1.47827,-2.32894,1.29959,-1.47068,-0.529846,2.67368,1.93265,-0.785082,0.579692
-216.578,0.954665,0.0896403,5,31,0,221.082,0.155698,5.25663,-1.36019,0.53172,-0.841748,1.02525,-1.4604,-1.54229,-1.14124,-1.3917,0.419448,0.900225,1.36368,-0.570528,0.223029,-0.353069,0.430037,-0.612561,-0.646911,-0.478689,-0.583746,0.155698
-217.146,0.994999,0.0837654,6,63,0,225.56,0.966928,11.8782,-0.755938,1.49525,-1.23514,1.9067,-0.512083,0.158477,0.0617959,-1.83968,3.67715,0.916099,1.22653,-2.7797,5.49825,-4.54178,7.01123,-1.88301,0.582743,0.227233,-6.7648,0.966928
-213.646,0.999835,0.0865006,5,63,0,221.187,0.541324,14.3467,0.659143,1.24798,-1.04667,0.974866,0.746192,0.741639,0.0535947,-0.995624,3.33138,0.93055,1.32178,2.19586,4.15749,-3.48685,3.24765,2.48585,2.47068,0.178544,-3.3168,0.541324
-213.353,0.996995,0.0903307,6,63,0,218.961,0.530185,-14.73,0.357798,-1.46575,1.16814,-1.09184,-0.0383088,1.5645,-1.32524,0.0821808,4.76561,0.877421,1.2093,1.70513,-6.98517,5.56689,-5.20327,-0.182564,7.45581,-6.31556,0.391641,0.530185
-211.412,0.868867,0.0936127,5,31,0,218.287,0.110094,-4.96915,0.287234,-0.255507,0.272584,0.0693659,-1.29562,0.032647,-0.427144,-0.138294,3.90231,0.840786,1.17374,1.12088,-0.997067,1.06371,0.270687,-5.05591,0.127399,-1.66685,-0.539667,0.110094
-211.058,0.984596,0.0712363,6,63,0,215.571,0.581122,4.26882,-0.0994423,0.0295756,0.0460526,0.177489,-0.394399,0.0442243,0.348352,1.02906,0.209517,0.87384,1.28255,-0.0208349,0.0061966,0.0096488,0.037187,-0.0826332,0.00926575,0.0729857,0.215605,0.581122
-215.108,0.996855,0.0717302,5,63,0,217.228,-0.49815,4.85534,-0.598593,1.07928,-0.596139,-0.115348,0.577454,-0.467776,-1.22658,-1.71926,1.50319,0.929384,1.20417,-0.899798,1.62236,-0.89611,-0.173389,0.868022,-0.703156,-1.84377,-2.58438,-0.49815
-219.116,0.988941,0.0743408,5,31,0,222.905,-0.954582,10.0823,-0.636991,1.27232,-0.247459,-0.260084,0.887527,-0.338329,-1.84336,-1.40393,2.30485,0.887184,1.22472,-1.46817,2.93252,-0.570356,-0.599457,2.04562,-0.779799,-4.24867,-3.23586,-0.954582
# Adaptation terminated
# Step size = 0.0628913
# Diagonal elements of inverse mass matrix:
# 0.303606, 32.4537, 1.03879, 0.847684, 0.930858, 1.01961, 0.921786, 0.938504, 1.12695, 0.999557, 1.41914, 0.00128934, 0.00399257
-215.823,0.999962,0.0628913,6,63,0,222.651,1.28948,3.5306,0.960051,-1.9645,-0.1242,0.424781,-0.728463,0.0704681,1.89685,1.44389,2.39312,0.884563,1.3704,2.29752,-4.70127,-0.297224,1.01655,-1.7433,0.168638,4.5394,3.4554,1.28948
-221.711,0.987451,0.0628913,6,63,0,226.593,1.06399,4.74528,1.14726,-3.00923,-0.638053,-0.503,0.626116,0.718263,1.1776,2.2626,0.375043,0.946972,1.34132,0.430271,-1.12859,-0.239297,-0.188646,0.23482,0.269379,0.441652,0.848571,1.06399
-215.36,0.998992,0.0628913,6,63,0,226.328,0.751485,-1.42923,1.08753,-0.573544,0.0516601,-0.631077,-1.6599,0.361007,0.907515,-1.06673,5.16913,0.876571,1.24815,5.6216,-2.96472,0.267037,-3.26212,-8.58023,1.86609,4.69106,-5.51406,0.751485
-214.505,0.999963,0.0628913,6,63,0,218.935,0.202151,4.27739,-0.628411,-0.403787,-2.23221,0.284879,1.58005,-0.969758,-0.846338,0.204341,0.33122,0.882978,1.27275,-0.208142,-0.133742,-0.739352,0.0943574,0.523342,-0.321203,-0.280324,0.0676816,0.202151
-216.225,0.998147,0.0628913,6,63,0,221.338,0.353313,3.3411,0.370366,-1.0046,0.471749,-2.39302,0.882911,1.81445,-0.18321,0.547952,2.37501,0.859755,1.34987,0.879621,-2.38592,1.12041,-5.68344,2.09692,4.30934,-0.435126,1.30139,0.353313
-217.993,0.999944,0.0628913,6,63,0,222.911,0.207166,1.48954,-0.607478,1.40273,-0.891214,2.64864,-0.476096,-1.79253,0.262217,-0.451761,0.215129,0.857135,1.17467,-0.130686,0.301768,-0.191726,0.569799,-0.102422,-0.385624,0.0564103,-0.0971868,0.207166
-217.589,0.993419,0.0628913,6,63,0,222.091,0.693719,6.61264,0.954724,-2.55816,-0.490512,-1.99347,0.848426,1.56186,-0.0863714,0.534372,1.16453,0.918602,1.35336,1.11181,-2.97907,-0.571218,-2.32147,0.988022,1.81884,-0.100582,0.622294,0.693719
-213.248,0.999855,0.0628913,6,63,0,221.724,1.36194,4.77311,-0.922347,-1.81887,-0.715502,-0.807923,-0.0139612,-0.155457,0.401321,0.170484,2.93842,0.889536,1.40823,-2.71024,-5.34462,-2.10245,-2.37402,-0.0410239,-0.456797,1.17925,0.500954,1.36194
-214.812,0.996893,0.0628913,6,63,0,218.321,1.61206,10.8071,0.0119915,-1.52826,-0.19757,-1.16233,0.849052,0.2558,-0.510973,-0.898737,3.28653,0.924379,1.40009,0.0394106,-5.02266,-0.649319,-3.82004,2.79044,0.840695,-1.67933,-2.95373,1.61206
-213.943,0.998479,0.0628913,6,63,0,221.762,-0.669834,7.00205,0.182247,1.32499,-0.652154,0.873994,-0.694952,-0.698199,1.05088,0.496158,2.04339,0.862607,1.25063,0.3724,2.70746,-1.3326,1.78591,-1.42005,-1.42669,2.14735,1.01384,-0.669834
-214.036,0.977519,0.0628913,6,63,0,223.92,1.70146,7.20604,1.02714,-1.33749,-0.12069,-0.554609,0.663764,0.125371,1.42683,0.0819661,1.81377,0.942765,1.26017,1.86299,-2.4259,-0.218903,-1.00593,1.20391,0.227393,2.58794,0.148668,1.70146
-218.638,0.998198,0.0628913,6,63,0,222.795,1.57008,9.7001,2.02905,-0.862648,-0.599044,0.292919,-0.551765,-0.628339,-2.88539,-0.703651,5.56425,0.907769,1.41538,11.2901,-4.79998,-3.33323,1.62987,-3.07016,-3.49623,-16.055,-3.91529,1.57008
-214.538,0.994365,0.0628913,6,63,0,229.453,0.0209041,-0.232961,0.216587,0.379176,0.801251,-0.808333,-0.221559,0.291191,2.65385,-0.0504273,2.09527,0.907603,1.29813,0.453808,0.794476,1.67884,-1.69368,-0.464225,0.610124,5.56053,-0.105659,0.0209041
-211.394,0.99802,0.0628913,6,63,0,225.641,0.060264,-0.632813,0.155121,-1.03758,0.642825,-0.423335,0.129565,0.282099,1.17901,-0.907473,3.11277,0.827561,1.24795,0.482856,-3.22976,2.00097,-1.31774,0.403305,0.87811,3.67,-2.82475,0.060264
-214.763,0.981474,0.0628913,6,63,0,219.875,0.56453,2.49448,1.46152,-1.80907,-0.580159,-1.95754,-1.24075,0.212037,0.686846,0.45112,1.1398,0.848372,1.20211,1.66584,-2.06197,-0.661264,-2.2312,-1.41421,0.241679,0.782867,0.514186,0.56453
-216.075,0.998078,0.0628913,6,63,0,220.131,0.695892,5.67641,-1.66053,0.910533,0.619905,1.67465,0.593737,0.628557,-0.893939,-0.432313,1.09474,0.936052,1.35426,-1.81784,0.996792,0.678632,1.8333,0.649985,0.688103,-0.978626,-0.473268,0.695892
-213.498,0.999998,0.0628913,6,63,0,219.619,-0.0644602,4.13804,0.949562,-0.102195,-0.000990541,-1.71774,-0.410883,-0.543465,0.624329,0.532959,0.691077,0.83149,1.17756,0.65622,-0.0706249,-0.00068454,-1.18709,-0.283951,-0.375576,0.43146,0.368316,-0.0644602
-214.597,0.999506,0.0628913,6,63,0,217.531,1.01667,1.19759,-0.357642,0.358943,-0.0614142,1.86474,0.8851,1.14943,-0.477639,-0.529166,1.13545,0.932005,1.35757,-0.406084,0.407562,-0.0697327,2.11731,1.00499,1.30511,-0.542335,-0.600841,1.01667
-214.953,0.99894,0.0628913,6,63,0,220.019,1.60504,7.85283,0.630978,-1.39725,-0.408148,-1.45875,-0.449593,-1.2894,0.559858,0.496061,1.09126,0.916653,1.242,0.68856,-1.52476,-0.445395,-1.59187,-0.490621,-1.40706,0.61095,0.541331,1.60504
-213.799,0.998047,0.0628913,6,63,0,219.745,-0.284825,1.29953,0.0101812,2.17929,-0.281907,-0.179081,0.21532,0.710028,-0.118407,-0.879043,0.578632,0.865533,1.29565,0.00589118,1.26101,-0.16312,-0.103622,0.124591,0.410845,-0.0685141,-0.508643,-0.284825
-216.642,0.998338,0.0628913,6,63,0,223.007,0.166622,5.39534,1.30849,0.819354,0.920249,-0.143678,1.64706,0.557396,0.00470701,-1.54873,2.92172,0.848017,1.37364,3.82306,2.39393,2.68871,-0.419788,4.81226,1.62856,0.0137526,-4.52497,0.166622
-218.085,0.999924,0.0628913,6,63,0,224.195,0.555702,6.92225,1.33199,0.232042,-1.70367,-0.748403,1.28471,-0.221374,0.460683,-1.23192,0.371092,0.941183,1.13125,0.49429,0.0861088,-0.632217,-0.277726,0.476746,-0.0821502,0.170956,-0.457157,0.555702
-215.452,0.998948,0.0628913,6,63,0,223.134,0.22654,2.72913,-0.81149,-1.00304,0.919211,-0.429638,-0.6661,0.350245,0.01275,0.890929,0.915662,0.784598,1.30847,-0.743051,-0.918448,0.841687,-0.393404,-0.609923,0.320706,0.0116747,0.81579,0.22654
-216.55,0.989935,0.0628913,6,63,0,224.29,0.296571,9.65688,1.25243,0.754216,-0.828684,-0.379408,0.231466,0.68441,-0.796294,-0.940918,0.283149,0.876768,1.40346,0.354625,0.213556,-0.234641,-0.107429,0.0655394,0.19379,-0.22547,-0.26642,0.296571
-219.752,0.998885,0.0628913,6,63,0,225.368,1.39423,4.05866,0.827392,0.31576,-0.724057,-0.963559,-2.00151,0.855657,1.29835,-1.37365,1.44009,0.94263,1.33341,1.19152,0.454724,-1.04271,-1.38762,-2.88236,1.23223,1.86975,-1.97819,1.39423
-213.614,0.999058,0.0628913,6,63,0,227.078,0.0977282,1.86846,0.61266,0.132925,-0.0101542,-0.0710478,0.567308,1.46192,0.219233,1.2659,0.403836,0.924837,1.35143,0.247414,0.0536797,-0.00410061,-0.0286916,0.229099,0.590374,0.0885342,0.511217,0.0977282
-212.048,0.998273,0.0628913,6,63,0,216.519,0.747542,3.41584,-0.189777,-0.320652,0.0434361,0.235025,-0.920963,-0.576078,-0.795293,0.553683,3.77354,0.845036,1.18233,-0.716131,-1.20999,0.163908,0.886877,-3.47529,-2.17386,-3.00107,2.08935,0.747542
-212.399,1,0.0628913,6,63,0,216.032,0.0953316,4.77223,1.07688,-0.239243,-0.665574,0.230461,0.770701,1.2838,0.820457,-0.934606,1.66453,0.924183,1.31399,1.79249,-0.398227,-1.10787,0.383609,1.28285,2.13692,1.36567,-1.55568,0.0953316
-215.605,0.998561,0.0628913,6,63,0,218.374,0.869091,7.65389,1.08616,1.35582,-0.0103809,-1.05514,0.934674,1.37184,-0.825543,-0.114351,1.32185,0.887025,1.39576,1.43575,1.79219,-0.013722,-1.39474,1.2355,1.81336,-1.09124,-0.151156,0.869091
-213.851,0.997631,0.0628913,6,63,0,219.525,-0.396148,3.92647,-1.546,-0.790605,0.275139,0.192298,-0.953135,-0.0523556,0.596079,-0.276855,0.279793,0.868102,1.2848,-0.432561,-0.221206,0.0769819,0.0538037,-0.26668,-0.0146487,0.166779,-0.0774621,-0.396148
-212.587,0.999512,0.0628913,6,63,0,217.299,0.901913,7.20585,1.63156,0.214453,-0.595739,0.430055,1.05569,-0.423257,-0.138062,0.351255,0.533387,0.883631,1.28587,0.870252,0.114386,-0.317759,0.229385,0.563089,-0.22576,-0.0736406,0.187354,0.901913
-210.473,0.995914,0.0628913,6,63,0,218.505,0.735449,3.06787,-0.193276,-0.329228,-0.374076,-0.00424973,0.330252,-0.336219,-0.789485,1.51458,3.71533,0.841226,1.26965,-0.718084,-1.22319,-1.38982,-0.0157892,1.227,-1.24917,-2.9332,5.62718,0.735449
-217.42,0.974921,0.0628913,6,63,0,224.76,1.28569,9.31279,-0.079571,-1.86773,-0.748519,-0.00116477,-2.03278,-0.38554,0.715811,-0.389954,3.8427,0.96165,1.35636,-0.305768,-7.17713,-2.87634,-0.00447586,-7.81138,-1.48152,2.75065,-1.49848,1.28569
-214.794,0.999998,0.0628913,6,63,0,225.182,0.734683,1.55976,1.32588,-0.135438,0.421403,-0.669474,-1.05546,1.74232,2.14886,0.344742,2.20897,0.891173,1.18789,2.92882,-0.299179,0.930864,-1.47885,-2.33147,3.84874,4.74676,0.761523,0.734683
-214.212,0.985735,0.0628913,5,31,0,221.344,0.156789,2.67915,0.919885,-0.202672,-0.400945,0.218368,-0.639498,2.06139,1.14222,0.605839,0.217069,0.88912,1.32474,0.199679,-0.0439939,-0.087033,0.0474011,-0.138816,0.447464,0.24794,0.131509,0.156789
-213.578,0.99984,0.0628913,6,63,0,218.522,-0.108442,3.63285,-0.445762,-0.434162,0.259948,0.190142,0.937506,-1.78161,-1.32852,-0.260687,6.56404,0.880405,1.21211,-2.926,-2.84986,1.70631,1.2481,6.15383,-11.6945,-8.72049,-1.71116,-0.108442
-211.589,0.990385,0.0628913,6,63,0,217.876,0.159946,4.59353,-0.0186443,0.0527161,-0.539851,1.09421,0.655177,-1.25747,-1.2993,-0.0368379,0.976841,0.862563,1.20185,-0.0182125,0.0514952,-0.527349,1.06887,0.640004,-1.22835,-1.26921,-0.0359848,0.159946
-211.551,0.998238,0.0628913,6,63,0,215.487,0.247515,9.16045,0.500273,-0.098802,-0.148576,-0.13198,0.836472,-0.710984,-0.241937,0.219495,2.9035,0.833456,1.3427,1.45254,-0.286872,-0.431391,-0.383203,2.4287,-2.06434,-0.702465,0.637303,0.247515
-212.449,0.996647,0.0628913,5,63,0,220.682,0.564218,5.39765,-0.401592,0.0307229,-0.93085,0.273171,0.351704,0.389459,1.87249,-1.02118,2.32229,0.864351,1.22576,-0.93261,0.0713474,-2.1617,0.634382,0.816757,0.904435,4.34846,-2.37148,0.564218
-213.026,0.991142,0.0628913,5,31,0,219.595,1.01708,2.65315,-0.994655,-0.538695,0.089392,-0.158487,-0.579605,0.215,2.06993,-0.501342,1.61079,0.851596,1.20865,-1.60218,-0.867724,0.143992,-0.255289,-0.933621,0.346319,3.33422,-0.807555,1.01708
-215.381,0.994435,0.0628913,6,63,0,220.884,0.698186,3.6492,-1.8255,-0.884917,-0.798517,-0.535703,-1.18944,1.96095,0.119545,0.759316,3.09365,0.906599,1.35285,-5.64745,-2.73762,-2.47033,-1.65728,-3.67972,6.06648,0.369829,2.34906,0.698186
-215.386,0.99267,0.0628913,6,63,0,222.041,1.72561,3.44119,-0.516895,-0.972773,-0.621503,-0.610426,-0.554334,-0.477319,-0.622551,0.957014,0.860917,0.893983,1.41831,-0.445004,-0.837477,-0.535062,-0.525526,-0.477236,-0.410932,-0.535965,0.82391,1.72561
-213.491,0.994364,0.0628913,6,63,0,219.576,-0.268337,16.5527,0.568134,0.0343773,-1.04634,0.515598,0.383403,-1.20899,-0.0176794,-0.25055,5.35277,0.865884,1.15589,3.04109,0.184014,-5.60083,2.75987,2.05226,-6.47144,-0.0946337,-1.34114,-0.268337
-212.71,0.999448,0.0628913,6,63,0,216.901,1.17399,5.78548,0.423595,-1.65526,-0.924904,-0.724299,-0.275702,0.907756,0.711048,0.597733,1.69778,0.867413,1.36463,0.71917,-2.81026,-1.57028,-1.2297,-0.46808,1.54117,1.2072,1.01482,1.17399
