# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-192.596,1,0.536295,3,7,0,195.07,-0.133119,0.650181,1.15421,-2.95931,-0.133119
-192.613,0.981125,0.844243,2,3,0,193.026,-0.132448,0.753234,1.16415,-3.29424,-0.132448
-192.613,0.18009,1.2695,1,1,0,194.077,-0.132448,0.753234,1.16415,-3.29424,-0.132448
-195.061,0.932747,0.342794,2,7,0,196.249,0.0943948,0.658428,1.32375,-3.04411,0.0943948
-194.29,0.994758,0.465214,3,7,0,196.592,0.282734,0.773746,1.16527,-3.43093,0.282734
-192.24,0.999048,0.717322,2,3,0,194.202,-0.211699,0.686685,1.18109,-3.05847,-0.211699
-192.24,0.00166156,1.11073,2,3,0,195.411,-0.211699,0.686685,1.18109,-3.05847,-0.211699
-193.089,0.986242,0.212524,2,7,0,193.983,-0.263225,0.70409,1.26625,-3.13059,-0.263225
-193.434,0.968896,0.320953,4,15,0,195.624,0.0961606,0.69957,1.09902,-3.10833,0.0961606
-192.583,0.787061,0.465531,2,3,0,196.757,-0.201776,0.742433,1.12094,-3.23667,-0.201776
-192.487,0.928371,0.462534,2,7,0,195.246,-0.184329,0.726121,1.20986,-3.19727,-0.184329
-195.515,0.85105,0.613795,2,3,0,195.95,0.349966,0.72269,1.08725,-3.2219,0.349966
-194.609,1,0.693715,2,3,0,196.738,0.100128,0.79316,1.08722,-3.47515,0.100128
-192.989,1,1.05904,1,1,0,194.288,-0.0652254,0.745134,1.09564,-3.25219,-0.0652254
-192.989,5.38119e-20,1.60979,1,1,0,199.184,-0.0652254,0.745134,1.09564,-3.25219,-0.0652254
-192.665,0.994851,0.327389,4,15,0,194.103,-0.400294,0.67343,1.17591,-3.01128,-0.400294
-192.849,0.977958,0.493296,3,7,0,193.57,-0.356214,0.752475,1.14075,-3.27364,-0.356214
-193.432,0.95248,0.715803,3,7,0,193.667,-0.415897,0.767704,1.12168,-3.33126,-0.415897
-193.954,0.879058,0.984004,2,3,0,195.352,-0.350624,0.741991,1.29488,-3.26944,-0.350624
-193.693,1,1.16701,2,3,0,194.58,-0.0896119,0.700312,1.04519,-3.07943,-0.0896119
-193.693,0.0734,1.75118,2,3,0,195.191,-0.0896119,0.700312,1.04519,-3.07943,-0.0896119
-193.873,0.979743,0.429713,3,7,0,195.106,0.0126906,0.745554,1.05862,-3.25361,0.0126906
-192.318,0.955918,0.620414,3,7,0,195.064,-0.12609,0.693643,1.13078,-3.07407,-0.12609
-192.581,0.823827,0.852487,2,3,0,193.158,-0.280998,0.65023,1.18559,-2.95753,-0.280998
-192.5,0.938317,0.905893,2,3,0,193.069,-0.356945,0.711636,1.19051,-3.13353,-0.356945
-195.585,0.494256,1.19782,2,3,0,195.616,-0.227852,0.523937,1.17217,-2.78119,-0.227852
-196.656,0.884204,0.677699,1,1,0,197.001,-0.308467,0.495368,1.16488,-2.77111,-0.308467
-193.85,0.679421,0.807583,2,3,0,199.517,0.0480297,0.678803,1.07058,-3.0335,0.0480297
-193.19,0.79608,0.652585,3,7,0,196.396,-0.275417,0.656925,1.26131,-2.99254,-0.275417
-193.351,0.969438,0.657894,3,7,0,194.319,-0.178353,0.743541,1.06604,-3.23048,-0.178353
-194.221,0.754485,0.917485,2,3,0,194.926,-0.277917,0.804853,1.12218,-3.50603,-0.277917
-192.64,0.890649,0.854507,2,3,0,194.296,-0.0842076,0.713337,1.10121,-3.13509,-0.0842076
-193.985,0.533507,1.02532,2,3,0,194.531,-0.210854,0.581913,1.13815,-2.82347,-0.210854
-195.689,0.809395,0.634701,3,7,0,196.827,-0.0833553,0.843837,1.18361,-3.73562,-0.0833553
-192.808,0.992224,0.655508,3,7,0,195.735,-0.318773,0.645454,1.20663,-2.94961,-0.318773
-192.225,0.57433,0.946251,2,3,0,194.813,-0.157721,0.70648,1.17783,-3.12358,-0.157721
-192.328,0.964842,0.634971,3,7,0,192.681,-0.257211,0.713929,1.12845,-3.13111,-0.257211
-193.957,0.736178,0.869478,2,3,0,194.453,0.258572,0.719581,1.19535,-3.22036,0.258572
-193.68,0.998604,0.784881,2,7,0,195.073,0.0465945,0.688663,1.27335,-3.10953,0.0465945
-193.791,0.579779,1.13823,2,3,0,195.418,-0.582519,0.712658,1.11737,-3.11873,-0.582519
-196.223,0.607141,0.775552,2,3,0,197.474,-0.731723,0.614555,1.19933,-2.88582,-0.731723
-194.024,0.994726,0.556618,3,7,0,199.177,-0.0295033,0.702107,1.03982,-3.08967,-0.0295033
-192.97,0.866392,0.799074,2,3,0,195.565,-0.193531,0.718354,1.07308,-3.13791,-0.193531
-193.818,0.714595,0.910816,2,3,0,195.375,-0.0778729,0.74993,1.28759,-3.31538,-0.0778729
-192.453,0.867892,0.792943,1,3,0,195.928,-0.241167,0.718146,1.1123,-3.14292,-0.241167
-193.558,0.667867,0.905242,1,3,0,195.086,0.057051,0.689223,1.26221,-3.10966,0.057051
-192.523,0.945173,0.726774,3,7,0,194.504,-0.123691,0.746898,1.15996,-3.26861,-0.123691
-193.649,0.649973,0.948978,2,3,0,195.602,-0.345086,0.784134,1.2152,-3.42732,-0.345086
-192.334,0.944485,0.73954,2,7,0,194.517,-0.302921,0.696343,1.13641,-3.07305,-0.302921
-193.413,0.567269,0.962418,2,3,0,195.143,-0.357418,0.763152,1.09834,-3.30815,-0.357418
-192.852,0.94519,0.651226,3,7,0,194.75,-0.465707,0.70575,1.17943,-3.10921,-0.465707
-193.278,0.707626,0.847189,2,3,0,194.786,-0.388701,0.636962,1.22782,-2.93334,-0.388701
-193.168,0.844464,0.731725,3,7,0,195.891,-0.0904286,0.64453,1.23809,-2.96938,-0.0904286
-192.827,0.863128,0.799387,1,3,0,195.192,-0.147681,0.688002,1.08302,-3.0446,-0.147681
-194.266,0.459544,0.900901,2,3,0,195.839,-0.474383,0.721464,1.30151,-3.19272,-0.474383
-194.157,0.964492,0.511344,3,7,0,195.88,0.124546,0.732349,1.06423,-3.21766,0.124546
-193.775,0.976111,0.684495,3,7,0,195.6,-0.28258,0.693388,1.04077,-3.04384,-0.28258
-192.757,1,0.932432,2,7,0,193.614,-0.214962,0.71695,1.24132,-3.17043,-0.214962
-194.754,0.460017,1.31925,1,1,0,194.88,-0.222928,0.665866,1.34985,-3.04104,-0.222928
-192.517,0.991019,0.754236,3,7,0,194.501,-0.173155,0.679046,1.21843,-3.04751,-0.173155
-192.466,0.818867,1.04943,2,3,0,193.537,-0.218398,0.708582,1.1058,-3.11014,-0.218398
-192.335,0.611315,1.09431,2,3,0,194.566,-0.18698,0.730293,1.17699,-3.20455,-0.18698
-193.669,0.754601,0.80888,1,3,0,194.635,-0.384416,0.730322,1.06125,-3.16976,-0.384416
-192.862,0.994637,0.758972,2,3,0,193.999,-0.0824811,0.674669,1.23668,-3.04669,-0.0824811
-195.233,0.705447,1.0574,2,3,0,195.569,-0.384805,0.649357,1.35559,-2.99416,-0.384805
-193.285,1,0.914838,2,3,0,195.22,-0.463485,0.683411,1.23845,-3.0538,-0.463485
-193.285,0.00336936,1.28205,2,3,0,195.543,-0.463485,0.683411,1.23845,-3.0538,-0.463485
-193.434,0.99092,0.353573,3,7,0,194.055,-0.469024,0.63599,1.18725,-2.92031,-0.469024
-192.314,0.99508,0.488652,3,7,0,193.729,-0.27708,0.69842,1.13083,-3.0795,-0.27708
-193.825,0.814498,0.678436,2,3,0,194.299,0.178741,0.765961,1.21637,-3.39362,0.178741
-193.175,0.938298,0.702396,3,7,0,195.017,-0.41439,0.749734,1.21846,-3.27941,-0.41439
-193.25,0.867121,0.887125,1,3,0,194.697,-0.0598434,0.62532,1.15732,-2.91148,-0.0598434
-194.871,0.582954,0.998123,2,3,0,194.942,-0.590685,0.804386,1.20051,-3.51748,-0.590685
-194.371,0.97455,0.712673,3,7,0,196.72,-0.666103,0.732189,1.23244,-3.21731,-0.666103
-192.536,0.552582,0.951343,2,3,0,195.473,-0.0559956,0.677957,1.18948,-3.04705,-0.0559956
-192.866,0.920732,0.648729,2,3,0,193.674,-0.0775389,0.724167,1.23949,-3.20575,-0.0775389
-194.085,0.875304,0.794029,3,7,0,194.819,-0.627499,0.699548,1.22792,-3.10227,-0.627499
-195.648,0.277551,0.903495,2,3,0,199.996,-0.119024,0.84325,1.18896,-3.73064,-0.119024
-195.13,0.955321,0.401205,2,7,0,199.032,-0.0632123,0.577138,1.28303,-2.86344,-0.0632123
-193.457,0.952353,0.51818,3,7,0,196.821,-0.29186,0.778893,1.11538,-3.38264,-0.29186
-195.84,0.858267,0.6651,3,7,0,196.261,-0.378217,0.839974,1.23098,-3.70896,-0.378217
-196.185,0.987185,0.736111,2,3,0,196.942,-0.340952,0.829202,1.30176,-3.67003,-0.340952
-194.583,0.943407,0.994749,2,3,0,197.987,0.299606,0.783416,1.20341,-3.48575,0.299606
-194.583,0.354291,1.25382,1,1,0,196.225,0.299606,0.783416,1.20341,-3.48575,0.299606
-195.367,0.944656,0.635314,2,3,0,196.007,0.206888,0.795124,1.29166,-3.54716,0.206888
-194.553,0.843079,0.802238,2,3,0,197.124,-0.236194,0.71462,1.01442,-3.11005,-0.236194
-194.553,0.291882,0.865517,1,1,0,197.845,-0.236194,0.71462,1.01442,-3.11005,-0.236194
-192.524,1,0.40139,2,3,0,194.591,-0.206535,0.677497,1.10753,-3.01523,-0.206535
-193.344,0.894503,0.551095,2,3,0,194.377,-0.535605,0.703235,1.13289,-3.09028,-0.535605
-192.351,0.950403,0.643192,3,7,0,194.43,-0.292859,0.723309,1.17078,-3.17191,-0.292859
-194.118,0.708664,0.816397,3,7,0,195.153,-0.541191,0.627292,1.15378,-2.89428,-0.541191
-194.512,0.994595,0.717754,3,7,0,195.18,0.254083,0.762126,1.25567,-3.3982,0.254083
-193.445,0.820208,0.97219,2,3,0,195.482,-0.475556,0.758547,1.12681,-3.29317,-0.475556
-193.445,0.472792,1.01112,2,3,0,195.65,-0.475556,0.758547,1.12681,-3.29317,-0.475556
-192.733,0.932138,0.624218,2,7,0,194.666,-0.0415255,0.746568,1.1949,-3.28273,-0.0415255
-195.16,0.649459,0.768334,2,3,0,196.235,-0.0132604,0.810097,1.07607,-3.54153,-0.0132604
-195.197,0.897146,0.619517,3,7,0,198.506,-0.160177,0.824301,1.10494,-3.6071,-0.160177
-193.634,1,0.723,3,7,0,196.031,0.0743951,0.70234,1.26654,-3.15389,0.0743951
-193.274,0.855813,0.982051,2,3,0,194.668,-0.136939,0.78202,1.14123,-3.41189,-0.136939
-193.74,0.873618,1.07576,2,3,0,194.316,-0.183881,0.613587,1.26133,-2.90402,-0.183881
-193.78,0.553236,1.20917,2,3,0,195.555,-0.373592,0.757881,1.07252,-3.28009,-0.373592
-192.812,0.950972,0.847542,2,3,0,195.071,-0.0799371,0.691208,1.23899,-3.09589,-0.0799371
-195.033,0.63488,1.06717,2,3,0,195.24,-0.272745,0.737781,1.35428,-3.27175,-0.272745
-193.643,1,0.844843,2,3,0,195.844,-0.350206,0.78126,1.22206,-3.41581,-0.350206
-193.499,1,1.14128,2,3,0,194.009,-0.522232,0.70725,1.23608,-3.12763,-0.522232
-193.499,0.000457736,1.53924,1,1,0,195.246,-0.522232,0.70725,1.23608,-3.12763,-0.522232
-193.823,0.961035,0.485289,3,7,0,194.891,0.204937,0.754233,1.12562,-3.32746,0.204937
-195.518,0.812851,0.618976,2,7,0,196.989,-0.574914,0.729797,1.34128,-3.23358,-0.574914
-193.498,0.98086,0.636496,3,7,0,196.674,0.109011,0.766784,1.20579,-3.38522,0.109011
-192.912,0.843441,0.833684,2,7,0,196.063,-0.369387,0.648032,1.20627,-2.9539,-0.369387
-192.408,0.705627,0.894961,2,3,0,194.291,-0.249941,0.680962,1.11986,-3.02541,-0.249941
-192.915,0.856637,0.788178,3,7,0,193.696,-0.0497832,0.755169,1.20711,-3.31937,-0.0497832
-193.146,0.853462,0.862005,2,3,0,193.964,-0.0536989,0.633863,1.19734,-2.93913,-0.0536989
-193.264,0.801364,0.938039,2,3,0,194.267,-0.163386,0.77506,1.11478,-3.37295,-0.163386
-193.842,0.845061,0.947421,2,3,0,194.961,-0.488276,0.756934,1.24894,-3.31525,-0.488276
-193.842,0.298345,1.01805,1,3,0,199.192,-0.488276,0.756934,1.24894,-3.31525,-0.488276
-194.453,0.983252,0.504286,3,7,0,195.08,-0.505819,0.796214,1.22306,-3.48275,-0.505819
-193.271,0.998963,0.659432,3,7,0,195.168,-0.408023,0.626661,1.16039,-2.89524,-0.408023
-192.558,1,0.880417,2,3,0,193.574,-0.1083,0.657431,1.1526,-2.97877,-0.1083
-192.57,1,1.17547,2,3,0,192.742,-0.221194,0.74389,1.19459,-3.25812,-0.221194
-192.57,2.23466e-05,1.56716,2,3,0,196.379,-0.221194,0.74389,1.19459,-3.25812,-0.221194
-193.901,0.946115,0.515327,2,7,0,194.852,0.221523,0.764768,1.1447,-3.37798,0.221523
-192.418,0.925773,0.637652,3,7,0,194.926,-0.24155,0.721449,1.11864,-3.15593,-0.24155
-193.255,0.908032,0.766186,2,3,0,193.541,-0.471453,0.706741,1.10232,-3.09489,-0.471453
-193.221,0.889141,0.897418,2,3,0,194.276,-0.452902,0.651213,1.2065,-2.95998,-0.452902
-193.688,0.716744,1.02319,2,3,0,194.597,-0.129736,0.796176,1.18998,-3.48923,-0.129736
-192.638,0.950534,0.918734,2,3,0,194.295,-0.418455,0.695319,1.15543,-3.07076,-0.418455
-194.859,0.655059,1.13918,2,3,0,194.996,-0.559742,0.736754,1.05359,-3.19112,-0.559742
-192.415,0.766861,0.939901,2,3,0,195.847,-0.0627708,0.68412,1.15922,-3.05721,-0.0627708
-192.982,0.668081,0.90484,2,3,0,194.264,-0.232396,0.770664,1.17899,-3.36402,-0.232396
-193.367,0.978784,0.76105,2,3,0,193.831,0.107861,0.706213,1.10637,-3.13299,0.107861
-193.367,0.524934,0.979167,2,3,0,194.394,0.107861,0.706213,1.10637,-3.13299,0.107861
-194.324,0.722893,0.678043,3,7,0,195.531,-0.665706,0.75882,1.19356,-3.31258,-0.665706
-194.312,0.986074,0.61552,3,7,0,195.389,-0.542031,0.766008,1.2589,-3.35584,-0.542031
-193.18,0.988976,0.798753,2,3,0,194.515,-0.025468,0.675108,1.08863,-3.01905,-0.025468
-193.18,0.688258,1.03935,2,3,0,194.431,-0.025468,0.675108,1.08863,-3.01905,-0.025468
-192.938,1,0.900087,2,3,0,193.492,-0.477273,0.71011,1.18843,-3.12576,-0.477273
-192.938,0.348741,1.18695,1,3,0,195.713,-0.477273,0.71011,1.18843,-3.12576,-0.477273
-192.923,0.956929,0.651544,3,7,0,194.061,0.0442588,0.733332,1.12068,-3.22386,0.0442588
-192.923,0.712333,0.810534,2,7,0,195.784,0.0442588,0.733332,1.12068,-3.22386,0.0442588
-192.869,0.835708,0.7262,3,7,0,194.024,-0.422944,0.712802,1.21437,-3.14162,-0.422944
-194.304,0.763093,0.767481,1,3,0,196.073,-0.118328,0.576925,1.14602,-2.82551,-0.118328
-194.557,0.964794,0.736145,2,3,0,195.164,-0.230628,0.819648,1.16037,-3.59111,-0.230628
-196.945,0.774292,0.923304,2,3,0,198.492,0.241754,0.620891,1.08533,-2.92391,0.241754
-193.942,1,0.898626,2,3,0,196.302,-0.465869,0.78658,1.1386,-3.41815,-0.465869
-193.675,0.729534,1.17912,2,3,0,194.863,-0.00375535,0.624942,1.22032,-2.93112,-0.00375535
-194.01,1,1.08127,2,3,0,194.803,-0.0154073,0.803278,1.18559,-3.53258,-0.0154073
-198.329,0.180596,1.41649,2,3,0,199.025,-0.43305,0.556421,1.42278,-2.85828,-0.43305
-193.907,0.962819,0.631217,2,7,0,199.466,0.0908453,0.729333,1.2793,-3.2523,0.0908453
-195.299,0.894125,0.787521,2,3,0,195.776,-0.597856,0.686971,1.05203,-3.02268,-0.597856
-194.278,1,0.897176,2,3,0,195.911,0.0742987,0.697597,1.30464,-3.1483,0.0742987
-193.777,1,1.17301,2,3,0,194.335,-0.48713,0.696998,1.07678,-3.05778,-0.48713
-193.777,0.000285075,1.53189,2,3,0,196.986,-0.48713,0.696998,1.07678,-3.05778,-0.48713
-192.467,0.99129,0.544464,2,3,0,194.235,-0.144703,0.725764,1.11558,-3.17699,-0.144703
-192.462,0.993229,0.703374,2,3,0,192.678,-0.117687,0.678826,1.12297,-3.02883,-0.117687
-194.623,0.725201,0.909958,2,3,0,194.854,-0.531028,0.675907,1.30541,-3.04892,-0.531028
-193.664,1,0.831643,2,3,0,195.527,0.0429138,0.639946,1.1288,-2.94666,0.0429138
-193.664,0.135593,1.08377,2,3,0,195.364,0.0429138,0.639946,1.1288,-2.94666,0.0429138
-193.806,0.987212,0.463728,3,7,0,195.003,0.0832018,0.706947,1.07034,-3.12447,0.0832018
-192.33,1,0.594517,2,3,0,193.739,-0.172915,0.699941,1.12007,-3.08801,-0.172915
-193.248,0.756163,0.773989,2,3,0,194.129,0.082176,0.743278,1.22296,-3.29008,0.082176
-194.552,0.686611,0.736829,3,7,0,197.081,0.253244,0.686993,1.12115,-3.09642,0.253244
-194.464,1,0.641976,3,7,0,196.172,-0.666532,0.718187,1.11691,-3.13992,-0.666532
-193.029,0.897518,0.834265,3,7,0,195.554,-0.0341681,0.645964,1.14089,-2.95498,-0.0341681
-193.366,1,0.950682,2,3,0,193.646,-0.40628,0.771325,1.19525,-3.36402,-0.40628
-193.965,0.874484,1.23312,2,3,0,194.498,-0.483798,0.697524,1.06663,-3.05726,-0.483798
-194.208,0.891173,1.36299,2,3,0,195.066,0.076317,0.775877,1.07899,-3.39175,0.076317
-195.238,0.317896,1.538,2,3,0,196.212,0.0570654,0.829593,1.21306,-3.68028,0.0570654
-196.141,0.940269,0.841749,2,3,0,197.482,-0.130688,0.553815,1.07502,-2.78457,-0.130688
-194.497,0.454708,1.01085,2,3,0,197.559,0.191563,0.64668,1.16943,-2.99058,0.191563
-193.484,0.971711,0.659084,2,7,0,197.407,-0.14663,0.658523,1.06392,-2.95884,-0.14663
-193.276,0.963795,0.823096,2,3,0,194.326,-0.327655,0.775736,1.13732,-3.37212,-0.327655
-193.125,1,1.01689,2,3,0,193.615,-0.396976,0.758432,1.2005,-3.31082,-0.396976
-192.914,0.692452,1.31333,2,3,0,194.188,0.089161,0.728608,1.15939,-3.22054,0.089161
-193.531,0.744465,1.15489,2,3,0,194.175,-0.288541,0.603183,1.12994,-2.84898,-0.288541
-193.531,0.115422,1.08399,2,3,0,197.667,-0.288541,0.603183,1.12994,-2.84898,-0.288541
-194.506,0.917065,0.46599,3,7,0,196.815,-0.511465,0.595485,1.20172,-2.84864,-0.511465
-193.322,0.997193,0.542765,2,7,0,195.023,-0.214891,0.604134,1.19127,-2.86861,-0.214891
-193.669,0.932785,0.697644,1,1,0,193.798,-0.197017,0.589566,1.19265,-2.84748,-0.197017
-192.512,0.976936,0.82737,2,3,0,194.534,-0.0628348,0.716414,1.11994,-3.15175,-0.0628348
-192.512,0.158402,1.0354,2,3,0,196.463,-0.0628348,0.716414,1.11994,-3.15175,-0.0628348
-192.99,0.852536,0.473054,3,7,0,195.361,-0.342549,0.628435,1.17568,-2.90415,-0.342549
-193.963,0.944417,0.508246,3,7,0,194.702,-0.332557,0.620008,1.07908,-2.86599,-0.332557
-196.135,0.785284,0.610956,3,7,0,197.927,0.0701035,0.824851,1.3048,-3.67971,0.0701035
-195.187,0.957704,0.604109,3,7,0,198.194,-0.0706742,0.833321,1.19519,-3.68252,-0.0706742
-193.218,0.989361,0.737304,2,7,0,195.451,-0.153768,0.663707,1.26708,-3.01875,-0.153768
-193.175,0.680838,0.934553,2,3,0,197.141,-0.504459,0.686016,1.13939,-3.038,-0.504459
-194.788,0.751762,0.813222,2,3,0,196.345,-0.102882,0.559624,1.16972,-2.81335,-0.102882
-193.328,1,0.771661,2,3,0,195.475,-0.390335,0.634284,1.11738,-2.90176,-0.390335
-192.911,1,0.989382,2,3,0,193.508,0.0301676,0.697541,1.21815,-3.12156,0.0301676
-192.791,0.653732,1.26737,2,3,0,193.305,0.000569186,0.677115,1.13296,-3.03723,0.000569186
-197.492,0.228653,1.06777,2,3,0,198.119,-0.369891,0.809098,1.00468,-3.4983,-0.369891
-193.554,1,0.539296,2,3,0,197.767,-0.330095,0.786771,1.14263,-3.4229,-0.330095
-192.749,0.878161,0.690628,3,7,0,195.28,-0.252787,0.664706,1.23239,-3.0066,-0.252787
-192.217,0.8027,0.763356,2,3,0,194.35,-0.249123,0.709369,1.15471,-3.12207,-0.249123
-192.192,0.986577,0.770489,2,3,0,192.34,-0.206096,0.689905,1.15922,-3.06343,-0.206096
-192.909,0.74614,0.969032,2,3,0,193.338,-0.10082,0.766719,1.17872,-3.35629,-0.10082
-192.804,1,0.913754,2,3,0,193.192,-0.409465,0.661276,1.17689,-2.97878,-0.409465
-192.804,0.651997,1.16642,1,1,0,193.637,-0.409465,0.661276,1.17689,-2.97878,-0.409465
-194.466,0.578732,0.983164,2,3,0,196.761,-0.271516,0.815127,1.20408,-3.57625,-0.271516
-194.733,0.971148,0.760065,3,7,0,196.776,0.254575,0.663871,1.20998,-3.05232,0.254575
-194.006,1,0.936666,2,3,0,194.875,0.268856,0.719118,1.18194,-3.21719,0.268856
-194.451,0.559264,1.19353,2,3,0,197.233,-0.683483,0.758949,1.1593,-3.30577,-0.683483
-195.674,0.284586,0.90259,2,3,0,200.159,0.474822,0.751539,1.22825,-3.38711,0.474822
-194.961,1,0.494116,2,3,0,195.729,0.395949,0.760561,1.20872,-3.40433,0.395949
-193.053,0.938873,0.629501,3,7,0,196.288,-0.404241,0.665243,1.10914,-2.9738,-0.404241
-192.764,1,0.745734,2,3,0,193.466,-0.294102,0.74841,1.12123,-3.25526,-0.294102
-193.108,0.92054,0.948576,2,3,0,193.739,0.0444836,0.664012,1.19206,-3.01997,0.0444836
-193.108,0.0810743,1.09841,2,3,0,194.457,0.0444836,0.664012,1.19206,-3.01997,0.0444836
-192.91,0.907022,0.47621,3,7,0,195.964,-0.457275,0.677711,1.15072,-3.01661,-0.457275
-192.617,0.996043,0.54315,3,7,0,193.388,-0.222239,0.730012,1.10334,-3.18456,-0.222239
-193.469,0.897042,0.686926,2,3,0,194.17,-0.382497,0.642371,1.25388,-2.95196,-0.382497
-192.64,0.990845,0.773597,3,7,0,193.605,-0.169716,0.66161,1.21806,-3.00014,-0.169716
-196.229,0.56883,0.971112,2,3,0,196.493,-0.423267,0.527164,1.1313,-2.76588,-0.423267
-194.173,1,0.746653,2,3,0,196.445,-0.529421,0.616732,1.17213,-2.87782,-0.529421
-192.852,1,0.946594,2,3,0,193.813,-0.426283,0.664118,1.15787,-2.98147,-0.426283
-192.852,0.0201375,1.19911,1,3,0,197.793,-0.426283,0.664118,1.15787,-2.98147,-0.426283
-192.6,1,0.489917,3,7,0,193.146,-0.264244,0.649528,1.19326,-2.95847,-0.264244
-193.183,0.829615,0.62079,3,7,0,195.11,-0.183705,0.63237,1.23959,-2.93564,-0.183705
-193.457,0.959876,0.646117,2,3,0,194.269,-0.435165,0.622646,1.17803,-2.89088,-0.435165
-197.379,0.618441,0.780869,2,3,0,197.772,-0.688097,0.857756,1.19262,-3.80121,-0.688097
-192.538,0.971136,0.637641,3,7,0,199.976,-0.330304,0.664156,1.18556,-2.99051,-0.330304
-193.4,0.897963,0.780138,2,3,0,193.823,-0.200467,0.638612,1.26462,-2.95425,-0.200467
-192.864,0.886607,0.877333,2,3,0,194.63,-0.193459,0.649663,1.2309,-2.97189,-0.193459
-193.054,0.828483,0.973556,2,3,0,193.78,-0.504855,0.702923,1.18073,-3.10015,-0.504855
-194.26,0.232414,1.01078,2,3,0,197.934,0.092138,0.73178,1.0523,-3.20888,0.092138
-192.597,1,0.532757,2,3,0,194.589,-0.170481,0.664567,1.11347,-2.98355,-0.170481
-192.668,0.962903,0.672596,2,3,0,193.211,-0.333362,0.652653,1.14392,-2.9516,-0.333362
-192.668,0.48245,0.813557,1,3,0,196.082,-0.333362,0.652653,1.14392,-2.9516,-0.333362
-193.581,0.892612,0.570985,3,7,0,195.159,0.0126106,0.782573,1.1258,-3.42472,0.0126106
-192.987,0.903725,0.63769,3,7,0,195.656,-0.3932,0.719655,1.09742,-3.139,-0.3932
-195.206,0.767386,0.720912,2,3,0,196.023,-0.218337,0.662236,1.36817,-3.03662,-0.218337
-194.375,0.973906,0.698705,2,3,0,196.466,-0.226578,0.784275,1.28509,-3.45057,-0.226578
-193.587,1,0.854282,2,3,0,194.731,-0.47905,0.648498,1.11739,-2.93268,-0.47905
-194.914,0.49946,1.07486,2,3,0,196.613,-0.128939,0.633494,1.34087,-2.96762,-0.128939
-193.344,0.986264,0.771104,3,7,0,195.673,0.122308,0.735203,1.11453,-3.23903,0.122308
-193.043,0.860683,0.954857,2,3,0,194.508,-0.159142,0.62046,1.15794,-2.89387,-0.159142
-193.793,0.547396,1.02689,2,3,0,195.003,-0.448639,0.774564,1.22826,-3.38543,-0.448639
-193.813,0.986465,0.77841,2,7,0,194.313,-0.0954703,0.62858,1.08212,-2.89809,-0.0954703
-196.098,0.363766,0.963122,2,3,0,196.532,-0.696962,0.820839,1.24521,-3.61383,-0.696962
-194.187,0.985615,0.595759,2,3,0,196.789,-0.612156,0.771679,1.19142,-3.36506,-0.612156
-196.565,0.854928,0.736241,2,3,0,197.218,-0.543505,0.793417,1.35586,-3.5033,-0.543505
-193.721,1,0.786592,2,3,0,196.964,-0.439006,0.697746,1.28058,-3.1082,-0.439006
-192.457,0.916881,0.986602,2,3,0,194.114,-0.314933,0.720642,1.12909,-3.15196,-0.314933
-192.253,0.91893,1.12804,2,3,0,192.628,-0.124887,0.69676,1.17565,-3.09421,-0.124887
-192.253,0.00868472,1.29215,2,3,0,196.953,-0.124887,0.69676,1.17565,-3.09421,-0.124887
-192.594,0.988955,0.542552,3,7,0,192.606,-0.0597184,0.689716,1.21155,-3.08654,-0.0597184
-193.15,0.929804,0.671721,2,7,0,193.799,0.102619,0.686583,1.15248,-3.08104,0.102619
-192.437,1,0.778802,2,3,0,193.143,-0.162414,0.738939,1.13924,-3.23,-0.162414
-192.754,0.899386,0.974798,2,3,0,193.207,-0.191365,0.634613,1.18278,-2.92631,-0.191365
-192.494,0.428133,1.09204,2,3,0,195.144,-0.296581,0.731072,1.19155,-3.20484,-0.296581
-192.573,0.96698,0.730377,2,3,0,193.166,-0.270837,0.675981,1.10822,-3.00753,-0.270837
-192.959,0.700496,0.880983,2,7,0,194.499,0.0570108,0.735023,1.20563,-3.25133,0.0570108
-193.521,0.965631,0.794196,2,3,0,193.836,-0.535865,0.666719,1.14481,-2.98491,-0.535865
-196,0.76955,0.95589,2,3,0,196.82,-0.481194,0.748435,1.00778,-3.22659,-0.481194
-193.733,0.904249,0.929077,2,3,0,198.283,-0.536058,0.704113,1.25057,-3.12095,-0.536058
-192.939,0.718181,1.04531,2,3,0,195.118,-0.165599,0.633799,1.12619,-2.9133,-0.165599
-194.999,0.606598,0.960893,2,3,0,195.91,-0.180779,0.822063,1.24404,-3.62655,-0.180779
-193.876,0.882875,0.782977,2,3,0,195.767,0.246781,0.749023,1.15164,-3.3187,0.246781
-193.328,0.801582,0.860562,2,7,0,196.547,-0.142729,0.63052,1.24515,-2.93604,-0.142729
