# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-176.971,1,0.563145,2,3,0,180.855,0.19019,0.870704,1.08193,0.19019
-177.283,0.63195,1.0489,2,3,0,179.757,-0.35247,0.891639,0.995661,-0.35247
-176.358,0.950221,0.640172,3,7,0,178.558,-0.0787987,0.846085,0.996635,-0.0787987
-176.628,0.906471,1.01777,2,3,0,176.962,0.119558,0.87648,1.03561,0.119558
-176.628,0.041247,1.41135,2,3,0,179.315,0.119558,0.87648,1.03561,0.119558
-176.585,0.999613,0.154089,4,31,0,176.978,-0.13831,0.825985,0.986819,-0.13831
-178.189,0.97362,0.283199,3,7,0,178.526,-0.304613,0.796118,0.943155,-0.304613
-178.9,0.974368,0.478093,3,7,0,179.475,-0.136536,0.891782,1.18182,-0.136536
-177.214,0.942629,0.801804,2,3,0,180.226,0.298446,0.840945,1.0031,0.298446
-177.678,0.392985,1.21844,2,3,0,178.503,0.0811275,0.789149,1.07065,0.0811275
-180.987,0.963426,0.392659,3,7,0,181.552,-0.152584,0.749599,1.21139,-0.152584
-179.006,0.987244,0.631696,3,7,0,183.255,-0.118569,0.927346,0.96979,-0.118569
-178.963,0.63762,1.07676,2,3,0,180.394,-0.255344,0.745162,1.07929,-0.255344
-176.56,0.937498,0.698303,2,3,0,179.809,-0.312996,0.840733,1.00184,-0.312996
-177.956,0.677197,1.0299,2,3,0,178.827,0.155244,0.786131,1.04782,0.155244
-176.875,1,0.748615,2,3,0,178.15,-0.162204,0.803306,1.0558,-0.162204
-176.523,1,1.2958,2,3,0,177.041,-0.198284,0.872993,1.01146,-0.198284
-176.523,4.97353e-07,2.2232,1,1,0,179.385,-0.198284,0.872993,1.01146,-0.198284
-176.796,0.995419,0.272748,4,15,0,177.373,0.11501,0.833727,1.0708,0.11501
-180.179,0.859153,0.464108,3,7,0,181.312,-0.46803,0.896537,1.21278,-0.46803
-180.553,0.958076,0.550395,2,7,0,182.092,-0.659887,0.94035,1.13811,-0.659887
-176.924,1,0.839292,2,3,0,180.444,-0.192559,0.815704,1.08602,-0.192559
-178.805,0.529654,1.41498,2,3,0,179.121,-0.320723,0.853087,1.18857,-0.320723
-177.131,1,0.720099,2,3,0,178.976,-0.164512,0.859105,1.11695,-0.164512
-178.871,0.740657,1.20588,1,3,0,179.668,0.240971,0.920152,1.13493,0.240971
-178.095,0.874885,1.04992,2,3,0,180.422,0.00260209,0.823121,1.15726,0.00260209
-176.705,0.911436,1.27678,2,3,0,178.483,-0.0458528,0.849733,0.966426,-0.0458528
-176.705,0.0479811,1.69369,1,1,0,178.351,-0.0458528,0.849733,0.966426,-0.0458528
-177.904,0.985034,0.272304,3,7,0,178.22,0.0549661,0.903561,0.960865,0.0549661
-177.403,1,0.434647,3,7,0,177.957,0.102601,0.892917,0.970015,0.102601
-177.401,0.983915,0.7145,2,3,0,178.296,0.137625,0.83278,0.953326,0.137625
-177.821,0.880428,1.12251,2,3,0,178.423,0.338849,0.823681,1.00016,0.338849
-177.946,0.35014,1.37106,1,3,0,180.22,-0.679691,0.876217,1.07011,-0.679691
-177.486,0.994102,0.478536,3,7,0,178.621,0.386302,0.842627,1.02801,0.386302
-177.178,0.965768,0.764939,3,7,0,178.512,-0.532807,0.864487,1.01974,-0.532807
-177.2,0.980482,1.13769,2,3,0,177.395,0.305641,0.843267,1.0046,0.305641
-177.2,0.25263,1.74156,1,1,0,178.339,0.305641,0.843267,1.0046,0.305641
-177.684,0.986689,0.498402,3,7,0,177.897,0.398064,0.841081,1.00475,0.398064
-179.006,0.911997,0.773625,2,3,0,179.269,0.514958,0.817469,1.03887,0.514958
-176.773,1,1.00812,2,3,0,178.489,0.14195,0.841423,1.0698,0.14195
-176.773,0.000686791,1.59655,2,3,0,179.541,0.14195,0.841423,1.0698,0.14195
-176.767,0.992132,0.268087,3,15,0,177.98,-0.156248,0.870305,0.973876,-0.156248
-176.915,0.993364,0.418174,3,7,0,177.312,-0.0712889,0.849385,0.953738,-0.0712889
-177.586,0.940237,0.650549,3,7,0,178.181,0.115908,0.860817,1.13466,0.115908
-179.029,0.915227,0.895668,2,3,0,179.362,-0.0766328,0.876492,1.19761,-0.0766328
-178.806,1,1.16308,2,3,0,179.997,0.226346,0.886353,1.17449,0.226346
-177.097,1,1.81052,2,3,0,177.675,0.211031,0.846116,0.975512,0.211031
-177.097,9.97691e-10,2.80404,1,1,0,177.332,0.211031,0.846116,0.975512,0.211031
-177.822,0.949338,0.503385,3,7,0,180.218,-0.259944,0.774898,1.00439,-0.259944
-177.079,0.989688,0.701133,3,7,0,178.339,0.151845,0.859134,0.962644,0.151845
-180.138,0.463991,1.06008,2,3,0,181.32,-0.412541,0.826503,1.22707,-0.412541
-179.642,0.99839,0.52499,3,7,0,181.469,-0.350565,0.883234,0.892757,-0.350565
-177.525,1,0.805978,2,3,0,180.394,-0.337865,0.786828,1.05203,-0.337865
-178.984,0.337684,1.23576,2,3,0,179.874,-0.479615,0.845338,0.909622,-0.479615
-177.099,0.991785,0.475456,3,7,0,180.064,-0.167513,0.893065,0.992039,-0.167513
-176.363,0.986711,0.715401,3,7,0,177.342,-0.170073,0.852769,0.99976,-0.170073
-176.598,0.915724,1.06067,2,3,0,177.042,-0.0350921,0.873172,1.0652,-0.0350921
-179.675,0.42699,1.35419,2,3,0,180.68,-0.272603,0.728037,1.04977,-0.272603
-180.51,0.993457,0.637047,2,3,0,181.01,-0.171649,0.715712,1.11217,-0.171649
-177.638,0.962989,0.952207,2,3,0,180.92,-0.374015,0.787019,1.05497,-0.374015
-176.928,0.466146,1.333,2,3,0,179.593,-0.1161,0.88838,1.07032,-0.1161
-176.574,0.913442,0.686047,2,3,0,178.144,-0.221862,0.843275,0.981056,-0.221862
-176.42,0.958257,0.868369,2,3,0,177.005,-0.0559895,0.847383,1.06316,-0.0559895
-177.859,0.497821,1.19874,2,3,0,178.955,0.234779,0.912043,1.0004,0.234779
-177.137,1,0.663503,2,3,0,177.949,0.332672,0.849916,1.03125,0.332672
-178,0.628183,0.992515,2,3,0,180.07,-0.355884,0.859673,0.926041,-0.355884
-177.271,0.998642,0.713811,3,7,0,178.249,-0.078569,0.865162,0.941614,-0.078569
-178.665,0.844933,1.06047,2,3,0,179.155,0.380476,0.866925,1.15874,0.380476
-178.061,1,1.16474,2,3,0,179.13,-0.367638,0.833809,0.926344,-0.367638
-177.382,0.432982,1.72458,2,3,0,178.132,-0.118939,0.906949,1.04973,-0.118939
-178.025,0.901581,0.855026,2,7,0,179.118,-0.0639807,0.826397,0.917576,-0.0639807
-178.025,0.00943587,1.04626,1,1,0,182.662,-0.0639807,0.826397,0.917576,-0.0639807
-176.762,0.998026,0.233384,4,15,0,178.983,0.140887,0.834839,1.05991,0.140887
-176.844,0.99254,0.344277,3,7,0,177.408,0.0501908,0.850429,1.09494,0.0501908
-176.926,0.966175,0.500875,2,7,0,178.179,0.0788575,0.858829,0.962857,0.0788575
-178.446,0.757416,0.691146,3,7,0,181.017,0.327145,0.82595,1.13306,0.327145
-177.123,1,0.643294,3,7,0,178.638,-0.347059,0.811598,0.988592,-0.347059
-178.607,0.864752,0.941742,2,3,0,179.687,0.126563,0.767614,1.02445,0.126563
-180.829,0.935626,1.069,2,3,0,181.433,-0.173207,0.721614,0.969774,-0.173207
-178.929,0.285744,1.38182,2,3,0,181.85,-0.634179,0.812733,1.12967,-0.634179
-179.793,0.994734,0.538763,3,7,0,180.371,-0.758089,0.829481,1.15853,-0.758089
-177.48,1,0.776637,2,3,0,180.036,-0.606242,0.852367,1.0182,-0.606242
-177.48,0.00486731,1.1269,1,1,0,182.887,-0.606242,0.852367,1.0182,-0.606242
-178.385,0.984214,0.266953,3,15,0,180.19,0.339858,0.827657,1.12837,0.339858
-178.532,0.999806,0.376907,3,7,0,179.397,0.37099,0.925822,1.01871,0.37099
-177.861,1,0.54578,2,3,0,178.869,0.503154,0.892103,1.06613,0.503154
-176.361,0.976218,0.788222,3,7,0,178.406,-0.215135,0.859812,1.02759,-0.215135
-177.062,0.838262,1.08773,2,3,0,177.511,-0.345736,0.804243,1.03244,-0.345736
-177.773,0.823119,1.17086,2,3,0,178.253,0.125954,0.892793,0.951689,0.125954
-176.623,0.919416,1.22619,2,3,0,179.328,-0.158132,0.858545,1.08104,-0.158132
-176.507,0.9862,1.52194,2,3,0,176.635,0.0399101,0.857354,1.06377,0.0399101
-176.507,0.000520339,2.12126,1,1,0,177.126,0.0399101,0.857354,1.06377,0.0399101
-176.712,0.99107,0.523056,3,7,0,176.885,-0.0569552,0.885537,1.04793,-0.0569552
-176.324,0.942816,0.736362,2,5,0,177.307,-0.167524,0.841429,1.04352,-0.167524
-176.687,0.915018,0.950624,3,7,0,177.013,0.0454997,0.873219,1.07037,0.0454997
-178.154,0.851478,1.16719,1,3,0,179.371,-0.712273,0.839274,1.05615,-0.712273
-176.453,0.705754,1.28206,2,3,0,178.906,0.0704779,0.847961,1.04858,0.0704779
-176.642,0.505505,1.09491,2,3,0,178.705,-0.185913,0.857583,1.08165,-0.185913
-177.309,0.980962,0.66393,2,7,0,177.625,-0.552131,0.836695,1.0348,-0.552131
-177.269,0.921638,0.910848,2,3,0,178.922,-0.147168,0.795074,1.08203,-0.147168
-177.514,0.922432,1.12689,2,3,0,178.419,-0.156776,0.908847,1.01429,-0.156776
-178.793,0.314077,1.3939,2,3,0,179.901,-0.648212,0.918587,1.05164,-0.648212
-180.227,0.92546,0.615284,3,7,0,180.628,-0.612855,0.941901,1.00729,-0.612855
-178.537,1,0.765426,2,3,0,181.399,-0.629514,0.889439,1.12404,-0.629514
-178.481,0.616466,1.07751,2,3,0,180.499,-0.136923,0.757758,0.9989,-0.136923
-177.99,0.979689,0.796414,3,7,0,178.603,-0.174216,0.764602,1.0408,-0.174216
-178.809,0.772763,1.08103,2,3,0,179.744,-0.0826552,0.797749,1.17376,-0.0826552
-176.371,0.9956,1.03815,1,3,0,178.457,-0.0626975,0.835326,1.0475,-0.0626975
-176.371,0.0417516,1.4424,2,3,0,179.762,-0.0626975,0.835326,1.0475,-0.0626975
-176.332,0.993067,0.414116,2,7,0,176.877,0.00504388,0.85023,1.04044,0.00504388
-177.403,0.822021,0.573466,3,7,0,179.79,-0.576657,0.869313,1.05538,-0.576657
-177.409,0.996946,0.598596,3,7,0,177.705,-0.502934,0.87818,1.07795,-0.502934
-176.776,0.916284,0.831335,2,3,0,178.36,-0.0846265,0.889263,1.022,-0.0846265
-176.792,0.872124,1.0102,2,3,0,177.531,0.0941768,0.821184,1.04962,0.0941768
-176.792,0.0487509,1.14115,1,1,0,180.376,0.0941768,0.821184,1.04962,0.0941768
-181.235,0.909961,0.339847,3,7,0,182.067,0.156362,0.739993,0.961049,0.156362
-180.163,1,0.409164,2,3,0,181.342,0.138647,0.754754,0.962867,0.138647
-176.39,1,0.568656,2,3,0,180.044,0.00449362,0.834532,1.02084,0.00449362
-177.612,0.844849,0.788639,2,3,0,178.076,0.0891374,0.788627,1.04855,0.0891374
-179.271,0.95394,0.851828,2,3,0,179.825,-0.458121,0.751379,1.03949,-0.458121
-177.307,0.966449,1.09409,2,3,0,180.031,0.240718,0.82865,1.07771,0.240718
-177.307,0.0146153,1.43117,2,3,0,181.39,0.240718,0.82865,1.07771,0.240718
-177.418,0.993497,0.414399,3,15,0,178.074,-0.527534,0.88221,1.0099,-0.527534
-176.853,0.996514,0.566447,2,7,0,177.837,-0.36084,0.872522,0.99854,-0.36084
-177.897,0.85619,0.776453,2,3,0,178.343,-0.151103,0.814728,1.14628,-0.151103
-176.447,1,0.852453,2,3,0,177.697,0.0158924,0.850894,0.993128,0.0158924
-177.207,0.904052,1.17112,2,3,0,177.215,-0.504259,0.851283,1.07354,-0.504259
-177.923,0.617878,1.38277,2,3,0,178.495,-0.269471,0.900702,0.962113,-0.269471
-177.779,1,1.04558,2,3,0,178.59,0.236152,0.829829,1.11801,0.236152
-177.334,0.640392,1.4314,2,3,0,178.491,-0.362631,0.873443,1.10554,-0.362631
-177.126,0.834675,1.12237,2,3,0,178.565,-0.482954,0.84129,0.996315,-0.482954
-177.778,0.61303,1.18869,2,3,0,179.463,0.0821381,0.796308,0.973288,0.0821381
-178.21,0.950337,0.895464,2,3,0,178.484,-0.451241,0.906366,1.10321,-0.451241
-178.148,0.895956,1.13242,2,3,0,179.411,0.173744,0.783508,1.05196,0.173744
-176.964,0.910715,1.3162,2,3,0,178.375,-0.468333,0.854255,1.05586,-0.468333
-176.964,1.01655e-05,1.56317,1,1,0,178.763,-0.468333,0.854255,1.05586,-0.468333
-176.488,0.995074,0.465571,3,7,0,177.314,0.0496319,0.8361,1.00619,0.0496319
-176.508,0.995623,0.629463,3,7,0,176.753,-0.324424,0.854787,1.03233,-0.324424
-176.508,0.675286,0.850281,1,3,0,179.215,-0.324424,0.854787,1.03233,-0.324424
-176.483,0.899443,0.708043,2,7,0,178.806,0.119334,0.854861,1.03551,0.119334
-176.811,0.825505,0.826192,3,7,0,178.039,0.152635,0.831468,1.00381,0.152635
-176.85,0.964898,0.862325,3,7,0,177.419,0.0173597,0.874465,0.973376,0.0173597
-178.194,0.637979,1.10787,2,3,0,179.268,0.488375,0.882659,1.1117,0.488375
-177.256,0.972308,0.873813,2,3,0,178.596,0.115936,0.860506,0.949565,0.115936
-178.09,0.727904,1.13341,1,3,0,178.711,-0.136094,0.832781,0.912587,-0.136094
-178.693,0.944606,1.02246,2,3,0,179.385,-0.380673,0.841442,1.17921,-0.380673
-179.692,0.717051,1.27071,2,3,0,181.125,0.163482,0.945921,1.10332,0.163482
-178.331,1,1.1284,2,3,0,179.386,0.0754641,0.778589,0.979674,0.0754641
-178.331,3.75739e-11,1.51898,1,1,0,181.617,0.0754641,0.778589,0.979674,0.0754641
-178.248,0.993966,0.472164,3,7,0,179.639,-0.573193,0.861832,1.1334,-0.573193
-178.422,0.988987,0.630469,3,7,0,179.225,0.279509,0.842328,0.929121,0.279509
-177.912,0.692247,0.834478,3,7,0,181.365,-0.623918,0.855232,1.09807,-0.623918
-178.132,0.979601,0.716687,1,1,0,178.215,-0.623861,0.858275,1.11486,-0.623861
-177.435,0.922384,0.934072,2,3,0,179.117,-0.521534,0.832051,0.991174,-0.521534
-178.394,0.755659,1.11923,1,1,0,178.72,-0.721553,0.837815,1.00172,-0.721553
-176.972,1,1.05365,2,3,0,178.648,-0.324314,0.857649,1.09423,-0.324314
-176.744,0.963741,1.40975,1,3,0,176.995,-0.421395,0.852774,1.03045,-0.421395
-176.744,2.43222e-07,1.78796,1,1,0,180.374,-0.421395,0.852774,1.03045,-0.421395
-176.363,0.964231,0.570774,1,3,0,177.657,-0.189273,0.856953,1.04609,-0.189273
-176.813,0.89834,0.725185,3,7,0,177.966,-0.138144,0.83113,1.0937,-0.138144
-176.813,0.503877,0.837886,1,3,0,182.243,-0.138144,0.83113,1.0937,-0.138144
-176.56,0.970703,0.552652,2,7,0,178.113,-0.305701,0.829354,1.03549,-0.305701
-177.086,0.969463,0.707379,3,7,0,177.379,-0.460729,0.87731,1.04666,-0.460729
-176.515,0.988983,0.902721,2,3,0,177.347,0.133403,0.85082,1.03345,0.133403
-177.599,0.823245,1.18268,1,3,0,178.477,-0.519295,0.810639,1.04638,-0.519295
-176.854,0.992832,1.22588,2,3,0,178.063,0.237071,0.865225,1.00154,0.237071
-176.854,0.12472,1.61138,1,1,0,178.112,0.237071,0.865225,1.00154,0.237071
-176.715,0.970209,0.628255,2,3,0,177.375,0.165011,0.870987,1.0023,0.165011
-178.307,0.69699,0.800385,2,3,0,179.019,0.0966944,0.91374,1.1204,0.0966944
-178.642,0.964365,0.696336,3,7,0,179.264,-0.365238,0.779387,0.956752,-0.365238
-177.206,1,0.878687,2,3,0,179.269,0.0319308,0.806641,0.98104,0.0319308
-177.206,0.446818,1.16358,2,3,0,179.56,0.0319308,0.806641,0.98104,0.0319308
-177.196,0.928691,0.716526,2,7,0,178.933,-0.364323,0.80791,0.994743,-0.364323
-177.076,0.859766,0.859268,3,7,0,179.426,-0.38138,0.811845,1.00724,-0.38138
-176.594,1,0.936451,2,3,0,177.205,0.0992592,0.871545,1.05149,0.0992592
-178.038,0.457394,1.23656,2,3,0,180.876,-0.617443,0.89637,1.06923,-0.617443
-179.281,0.916333,0.775962,3,7,0,180.939,0.657011,0.848107,0.996699,0.657011
-177.57,1,0.913218,2,3,0,180.212,-0.0494858,0.900962,0.97265,-0.0494858
-177.57,0.0496038,1.20359,2,3,0,181.199,-0.0494858,0.900962,0.97265,-0.0494858
-176.887,0.995157,0.435317,3,7,0,178.087,0.113237,0.817544,1.01838,0.113237
-177.809,0.954488,0.570214,3,7,0,178.143,-0.594022,0.890681,1.01244,-0.594022
-178.017,0.894999,0.706046,2,3,0,179.202,-0.433558,0.90739,1.08537,-0.433558
-180.438,0.711688,0.805981,3,7,0,181.744,-1.08983,0.916369,1.05448,-1.08983
-176.662,0.338605,1.43667,1,3,0,179.155,0.0794422,0.823992,1.03265,0.0794422
-176.662,0,6.20907,0,1,1,177.022,0.0794422,0.823992,1.03265,0.0794422
-177.154,0.855402,0.734749,2,7,0,178.795,-0.442583,0.82011,1.0055,-0.442583
-177.378,0.9809,0.577705,3,7,0,178.528,0.277217,0.877966,0.972502,0.277217
-177.242,1,0.768029,2,3,0,177.457,0.260846,0.882375,0.98378,0.260846
-179.009,0.45455,1.22747,2,3,0,179.26,-0.24614,0.772004,1.15244,-0.24614
-177.485,0.999542,0.398865,2,3,0,179.135,-0.172845,0.8122,1.12203,-0.172845
-177.3,0.985533,0.69944,3,7,0,178.413,-0.36904,0.797249,1.03062,-0.36904
-178.157,0.840789,1.21704,2,3,0,179.309,-0.368248,0.91864,1.03473,-0.368248
-177.171,0.916887,1.36792,2,3,0,178.034,-0.426755,0.824919,0.987196,-0.426755
-177.171,7.31961e-06,1.9732,1,1,0,178.383,-0.426755,0.824919,0.987196,-0.426755
-176.694,0.999997,0.158022,4,15,0,177.457,0.0863216,0.825422,1.04777,0.0863216
-176.379,0.998278,0.300706,3,7,0,176.875,0.0461689,0.844386,1.03254,0.0461689
-177.668,0.907418,0.569569,2,3,0,177.819,0.161563,0.800858,0.994896,0.161563
-176.671,1,0.810406,2,3,0,177.71,-0.18001,0.873869,0.988742,-0.18001
-176.262,1,1.53355,1,1,0,176.412,-0.123237,0.844295,1.0254,-0.123237
-176.262,4.50272e-11,2.88196,1,1,0,179.531,-0.123237,0.844295,1.0254,-0.123237
-176.622,0.989717,0.253355,2,7,0,177.486,-0.333663,0.834017,1.00716,-0.333663
-176.711,0.987721,0.46454,3,15,0,177.493,0.187438,0.87403,1.02334,0.187438
-176.413,1,0.839582,2,3,0,176.706,-0.247733,0.834149,1.02043,-0.247733
-176.413,4.32117e-06,1.56014,1,2,1,179.442,-0.247733,0.834149,1.02043,-0.247733
-179.891,0.98922,0.149292,5,31,0,180.59,-0.490737,0.748125,1.00114,-0.490737
-176.435,0.996526,0.270213,3,7,0,180.928,-0.00494597,0.837162,0.999572,-0.00494597
-177.689,0.935601,0.494841,3,7,0,178.185,-0.18407,0.905985,0.983743,-0.18407
-177.331,0.977228,0.75277,3,7,0,178.867,-0.0552985,0.809185,1.10762,-0.0552985
-177.993,0.846615,1.28089,1,1,0,178.22,-0.0854639,0.796053,1.13281,-0.0854639
-177.781,1,1.49214,2,3,0,178.418,-0.164554,0.772457,1.0643,-0.164554
-177.781,0,2.66763,0,1,1,179.899,-0.164554,0.772457,1.0643,-0.164554
-177.262,0.98854,0.291538,3,15,0,178.923,0.228855,0.89916,1.02818,0.228855
-178.213,0.970892,0.507026,3,7,0,179.05,0.11012,0.846749,1.16451,0.11012
-177.151,0.981977,0.8325,3,7,0,179.069,-0.403436,0.809276,1.04486,-0.403436
-176.917,0.804126,1.39719,2,3,0,177.866,0.0861613,0.892177,1.04376,0.0861613
-176.917,0.000228648,1.44003,1,1,0,178.844,0.0861613,0.892177,1.04376,0.0861613
-177.642,0.997878,0.173153,4,15,0,178.06,0.247472,0.839931,0.956096,0.247472
-178.776,0.988551,0.303118,4,15,0,178.883,0.400938,0.827471,0.956154,0.400938
-180.074,0.939094,0.513143,2,3,0,180.151,0.474228,0.813144,0.949995,0.474228
-178.586,1,0.757185,1,1,0,179.978,0.361783,0.832483,0.94725,0.361783
-181.573,0.32998,1.30007,1,1,0,182.81,0.464041,0.871996,0.871365,0.464041
-180.908,0.979401,0.395995,3,7,0,182.974,0.441573,0.838403,0.892475,0.441573
-178.564,0.976565,0.642902,3,7,0,183.114,0.671528,0.903476,1.02721,0.671528
-178.564,0.0313129,1.02867,2,3,0,180.635,0.671528,0.903476,1.02721,0.671528
-177.885,0.980432,0.152233,5,31,0,181.568,-0.459421,0.801421,1.09459,-0.459421
-178.584,0.988429,0.246791,4,15,0,180.011,-0.540571,0.788936,0.992333,-0.540571
-177.342,1,0.405168,2,3,0,178.588,-0.424102,0.809483,0.998526,-0.424102
-177.935,0.982444,0.679424,3,7,0,178.835,-0.207729,0.887288,0.937031,-0.207729
-177.809,1,1.08346,2,3,0,178.401,-0.276802,0.827219,1.14389,-0.276802
-177.809,0.0530556,1.7909,1,1,0,178.338,-0.276802,0.827219,1.14389,-0.276802
-177.344,1,0.301304,3,7,0,177.832,-0.282158,0.834149,1.12164,-0.282158
-179.854,0.904251,0.49888,3,7,0,180.998,-0.231047,0.787815,0.8975,-0.231047
-178.101,0.969912,0.653578,3,7,0,181.214,-0.00378112,0.903447,1.13035,-0.00378112
-177.067,1,0.995855,2,3,0,178.333,0.216092,0.826121,1.04624,0.216092
-177.356,0.258533,1.61893,2,3,0,178.261,0.239645,0.816841,1.03203,0.239645
-176.321,1,0.466025,2,3,0,177.348,-0.00377466,0.859036,1.02569,-0.00377466
-176.462,0.981643,0.756423,2,3,0,176.526,-0.0617793,0.874624,1.03173,-0.0617793
-177.024,0.807715,1.16971,2,3,0,177.153,-0.256317,0.893698,1.03249,-0.256317
-176.639,1,1.20948,2,3,0,177.198,-0.0469549,0.820098,0.994768,-0.0469549
-176.639,0.577107,1.93317,1,1,0,177.132,-0.0469549,0.820098,0.994768,-0.0469549
-178.405,0.433254,1.18436,2,3,0,179.089,-0.583337,0.91364,1.04647,-0.583337
-179.241,0.989534,0.528847,3,7,0,179.395,-0.620262,0.929125,1.06813,-0.620262
-176.905,0.943553,0.822709,2,3,0,180.009,-0.0151013,0.859037,1.10253,-0.0151013
-177.788,0.417861,1.14983,2,3,0,180.393,0.204421,0.801057,1.07235,0.204421
-177.984,0.999201,0.503481,3,7,0,178.934,-0.580055,0.808167,1.02649,-0.580055
-176.301,1,0.793783,2,3,0,177.824,-0.0562889,0.841245,1.01346,-0.0562889
-177.956,0.636604,1.24695,2,3,0,178.415,0.0171285,0.861907,1.15753,0.0171285
-178.306,0.900328,0.888145,2,7,0,180.319,-0.153797,0.782244,1.13271,-0.153797
-179.625,0.757626,1.11943,2,3,0,179.749,-0.248868,0.919416,0.931171,-0.248868
-177.677,1,1.03719,2,3,0,179.236,0.0824878,0.873756,0.935107,0.0824878
-177.677,0.180911,1.61007,2,3,0,178.859,0.0824878,0.873756,0.935107,0.0824878
-177.001,0.996892,0.440108,2,3,0,177.911,-0.00558671,0.866977,0.956646,-0.00558671
-177.046,0.997476,0.678567,3,7,0,177.249,-0.118328,0.873179,0.958291,-0.118328
-177.246,0.981606,1.04255,2,3,0,177.563,0.207132,0.850822,1.10291,0.207132
-177.246,0.0635451,1.54257,2,3,0,182.369,0.207132,0.850822,1.10291,0.207132
-176.553,0.971057,0.33995,3,15,0,181.266,-0.300264,0.830058,1.0148,-0.300264
-176.989,0.98637,0.492986,3,7,0,177.248,-0.258148,0.882509,1.07861,-0.258148
-176.462,0.927456,0.7348,2,3,0,177.963,-0.306402,0.848552,1.01982,-0.306402
-176.422,0.998574,0.967299,2,3,0,176.504,0.0881063,0.853162,1.03206,0.0881063
-176.857,0.699734,1.46667,2,3,0,177.12,-0.449922,0.860806,1.02888,-0.449922
-177.253,0.861316,1.21188,1,1,0,177.406,-0.559894,0.850428,1.04074,-0.559894
-178.169,0.838531,1.38753,2,3,0,178.802,-0.210847,0.923127,1.04247,-0.210847
-177.724,1,1.51585,1,1,0,178.601,-0.429685,0.89754,1.08746,-0.429685
-177.724,0.000267946,2.28065,1,1,0,179.199,-0.429685,0.89754,1.08746,-0.429685
-179.664,0.922511,0.473054,2,7,0,181.034,-0.534729,0.926304,1.14058,-0.534729
-177.883,0.902934,0.611983,2,7,0,181.864,-0.293112,0.859878,1.1497,-0.293112
-178.344,0.906808,0.76001,2,7,0,179.803,-0.126435,0.764507,0.986353,-0.126435
-179.064,0.960323,0.949005,2,3,0,180.206,-0.160549,0.745812,1.1004,-0.160549
-179.317,0.286934,1.31191,2,3,0,181.185,-0.417746,0.841073,1.20051,-0.417746
-181.197,0.950892,0.492274,3,7,0,183.468,-1.08762,0.83505,1.0575,-1.08762
-183.792,0.689943,0.668243,3,7,0,187.992,-0.0223337,0.988258,1.02046,-0.0223337
-179.073,1,0.548867,2,3,0,183.823,0.203183,0.93566,1.00066,0.203183
-178.02,1,0.815412,2,3,0,179.716,-0.245099,0.767984,1.0092,-0.245099
-178.523,0.682937,1.20706,2,3,0,180.402,0.0972871,0.926086,0.993228,0.0972871
-177.697,1,0.978235,2,3,0,178.815,-0.00573905,0.915578,1.03989,-0.00573905
-177.697,0.00733936,1.44181,2,3,0,182.121,-0.00573905,0.915578,1.03989,-0.00573905
-179.34,0.982122,0.330081,3,7,0,180.619,-0.662239,0.817,0.949453,-0.662239
-179.054,1,0.471136,3,7,0,181.047,0.487191,0.913045,1.1382,0.487191
-181.1,0.877584,0.69301,3,7,0,182.092,0.718674,0.961261,1.09263,0.718674
-181.1,0.181259,0.810222,1,1,0,183.771,0.718674,0.961261,1.09263,0.718674
-180.683,1,0.262523,3,7,0,182.178,0.826862,0.937389,1.14795,0.826862
-183.037,0.999056,0.38516,3,7,0,183.611,1.37515,0.931122,1.18999,1.37515
-185.267,0.677502,0.562292,2,3,0,185.816,1.59086,0.891701,1.17746,1.59086
-177.59,1,0.45604,3,7,0,185.116,-0.333758,0.801495,0.968663,-0.333758
-176.639,0.976665,0.664323,2,3,0,178.184,-0.0811992,0.823332,1.06985,-0.0811992
-176.447,0.83752,0.924988,2,3,0,178.2,-0.279787,0.837626,1.03619,-0.279787
-178.262,0.654561,1.0004,2,3,0,178.741,-0.19441,0.772451,1.1116,-0.19441
-176.339,0.978559,0.779404,3,7,0,178.461,-0.0560473,0.86288,1.03905,-0.0560473
-180.008,0.526256,1.08379,2,3,0,180.278,-0.926871,0.87511,1.14597,-0.926871
-177.209,0.870238,0.673444,3,7,0,181.973,-0.114171,0.797805,1.08199,-0.114171
-177.215,1,0.77161,2,3,0,177.341,-0.177514,0.795217,1.07609,-0.177514
-178.444,1,1.1099,2,3,0,179.428,0.458154,0.892059,0.957409,0.458154
-177.253,0.929314,1.592,2,3,0,178.1,0.258793,0.87945,0.979108,0.258793
-177.253,2.17023e-12,2.01251,1,1,0,179.927,0.258793,0.87945,0.979108,0.258793
-177.036,1,0.503407,3,7,0,177.502,0.287408,0.882493,1.0234,0.287408
