# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-4-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-4-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
-63.4698,1,0.392652,4,15,0,68.7673,0.0933328,9.41837,0.919363,0.608955,8.97666,-8.39061,4.84507
-65.9641,0.828089,0.392652,3,7,0,68.3444,0.10593,9.76118,0.891247,0.485628,3.67033,-8.76332,4.57061
-67.7027,0.512298,0.392652,3,15,0,70.3749,0.0774974,8.59939,0.992533,0.800088,15.8601,-8.52676,4.80202
-66.3498,0.978693,0.392652,2,5,0,68.3832,0.0691281,9.43321,0.976886,0.620899,20.2062,-8.70776,6.04593
-65.1523,0.980226,0.392652,3,7,0,68.8909,0.0850704,8.97175,0.946369,0.634013,23.3083,-8.86611,4.8033
-65.1137,0.947513,0.392652,3,15,0,66.9001,0.0837269,9.90383,0.912428,0.806225,14.7291,-8.50526,5.80121
-64.6412,0.960279,0.392652,3,7,0,66.441,0.104318,9.53733,0.916073,0.685928,42.2548,-10.1785,4.42574
-64.4461,0.949042,0.392652,2,3,0,65.349,0.0976113,9.61132,0.872952,0.692202,43.9773,-10.3095,4.82836
-63.6788,0.924694,0.392652,3,15,0,65.8783,0.0925705,9.92886,0.933327,0.573405,7.59441,-8.44636,5.39291
-65.31,0.82606,0.392652,3,11,0,66.2474,0.114252,9.78193,0.945212,0.782152,28.5062,-9.21967,4.1836
-64.0886,0.969464,0.392652,3,7,0,69.1512,0.0835417,9.49845,0.916513,0.745631,15.8827,-8.51962,5.4049
-63.7982,0.972022,0.392652,2,7,0,65.3922,0.0937161,9.80005,0.922897,0.768426,20.655,-8.75244,5.20796
-63.6317,0.956745,0.392652,3,15,0,64.6836,0.0921116,9.80488,0.927178,0.567808,8.23699,-8.42004,5.29141
-69.3191,0.682517,0.392652,3,7,0,70.5352,0.085738,10.0875,0.96215,0.37272,1.76743,-9.3291,5.88631
-69.3191,0.105192,0.392652,2,3,0,76.736,0.085738,10.0875,0.96215,0.37272,1.76743,-9.3291,5.88631
-67.7717,0.767292,0.392652,3,7,0,73.4099,0.0825693,8.59775,0.927533,0.444352,4.75885,-8.59601,4.55186
-66.2357,0.782837,0.392652,2,7,0,70.9237,0.0666346,9.52142,0.961554,0.561146,9.2173,-8.39235,6.25633
-65.0165,0.996134,0.392652,3,7,0,66.3713,0.110947,9.54776,0.869999,0.673012,6.2885,-8.48279,4.11133
-65.8105,0.860509,0.392652,2,3,0,67.2347,0.0927872,9.67451,0.829906,0.664801,5.32056,-8.55345,5.12794
-67.2978,0.901031,0.392652,3,7,0,69.4671,0.078205,9.04922,0.981111,0.543369,15.668,-8.49859,5.21717
-65.9685,0.999938,0.392652,3,7,0,68.3763,0.0906326,10.0903,0.915535,0.870803,14.7128,-8.52435,5.64933
-67.2023,0.917738,0.392652,4,15,0,68.7938,0.109737,9.53856,0.964059,0.555793,14.6913,-8.47815,4.16147
-66.8744,1,0.392652,3,7,0,68.3374,0.105237,9.03501,0.921978,0.853117,11.275,-8.40106,3.87841
-63.1089,0.958103,0.392652,3,7,0,68.0673,0.0977643,9.83569,0.902404,0.664321,15.1689,-8.50725,5.04524
-63.5238,0.965964,0.392652,3,7,0,64.3984,0.100865,10.0591,0.915464,0.714842,25.9769,-9.07095,5.1167
-64.961,0.938358,0.392652,2,3,0,65.0453,0.109278,10.2231,0.927643,0.789102,38.568,-9.95587,4.86846
-63.3809,0.933587,0.392652,3,7,0,66.8922,0.0936241,9.40741,0.901911,0.648786,12.852,-8.41912,4.81983
-63.9977,0.920069,0.392652,2,7,0,65.009,0.0845931,9.58861,0.894118,0.638283,8.67055,-8.39955,5.44355
-65.2408,0.594989,0.392652,3,15,0,69.0113,0.115754,10.6298,0.9487,0.585193,10.4705,-8.48621,4.95789
-65.9088,0.786589,0.392652,2,7,0,67.629,0.10345,9.90003,0.971891,0.560886,14.0199,-8.47866,4.83097
-66.4096,0.901128,0.392652,3,7,0,69.5337,0.103097,10.3291,0.902511,0.895143,16.9219,-8.62919,5.27738
-64.5474,0.970151,0.392652,3,7,0,67.8822,0.108885,9.5293,0.896495,0.682789,37.3099,-9.80644,4.19394
-65.3209,0.584628,0.392652,2,3,0,69.5592,0.101,8.92715,0.94008,0.71405,20.566,-8.72225,3.97817
-65.8013,0.988719,0.392652,3,11,0,66.8841,0.074768,10.1507,0.945061,0.726706,26.4357,-9.10873,6.48707
-64.5516,0.984185,0.392652,2,3,0,66.151,0.0944736,9.3699,0.960656,0.697054,23.4319,-8.88433,4.7407
-66.5544,0.868625,0.392652,2,3,0,68.4247,0.0725972,9.02152,0.945048,0.717641,46.7191,-10.5151,5.46425
-66.5923,0.913158,0.392652,3,7,0,68.7513,0.11503,10.5669,0.91922,0.771084,6.95346,-8.54286,4.93042
-66.4394,0.945686,0.392652,3,7,0,67.8013,0.068273,9.53655,0.936474,0.666496,30.7101,-9.34114,6.19117
-66.5333,0.950667,0.392652,3,7,0,68.4649,0.106489,10.5833,0.929155,0.686195,4.18856,-8.77045,5.36528
-65.1313,0.92274,0.392652,3,7,0,68.2065,0.119901,10.4511,0.939882,0.631542,10.6047,-8.46777,4.57596
-66.8876,0.970708,0.392652,3,7,0,68.4616,0.102073,11.4254,0.982562,0.641807,8.45781,-8.6216,6.42383
-70.9193,0.848436,0.392652,3,7,0,72.5252,0.0810121,8.05466,0.922453,0.687494,44.6886,-10.3882,4.08507
-69.7614,0.949234,0.392652,3,15,0,75.6168,0.0800328,8.67349,0.999406,0.643594,6.44508,-8.4758,4.75188
-69.2287,0.989156,0.392652,3,7,0,70.2521,0.0661602,9.37198,0.998905,0.622944,6.40686,-8.47708,6.13013
-69.4272,0.991433,0.392652,4,15,0,70.2685,0.0662126,7.81891,0.998912,0.644221,10.3642,-8.44198,4.5745
-66.0731,0.846061,0.392652,3,11,0,70.208,0.083637,8.96716,0.984392,0.741003,21.3977,-8.77066,4.86895
-65.7785,0.967255,0.392652,3,7,0,67.5387,0.0824081,8.82813,0.978863,0.731101,12.5725,-8.4197,4.79013
-64.8135,0.478933,0.392652,3,7,0,68.5549,0.098702,10.1477,0.863795,0.644243,12.5227,-8.45375,5.31128
-64.4826,1,0.392652,3,15,0,64.9512,0.097922,9.43957,0.956299,0.669038,23.2461,-8.87426,4.64139
-63.7154,0.99732,0.392652,3,7,0,66.1165,0.0914016,9.85117,0.947106,0.581498,8.1739,-8.42715,5.37249
-67.6502,0.672453,0.392652,3,7,0,69.4785,0.0771694,10.0449,0.876832,0.620342,7.72093,-8.44658,6.26359
-69.9826,0.514519,0.392652,3,7,0,71.2081,0.122814,9.142,0.98607,0.824286,20.0396,-8.71054,3.1241
-65.7847,0.884849,0.392652,3,7,0,72.4475,0.080022,8.48418,0.963012,0.614171,5.49267,-8.54093,4.5631
-68.7462,0.76836,0.392652,2,3,0,70.0027,0.0694207,9.60248,0.917454,0.720158,3.24452,-8.84613,6.20087
-66.0654,0.894384,0.392652,2,7,0,71.8378,0.0742321,9.25351,0.949831,0.7616,6.49087,-8.47181,5.61614
-66.6091,0.981448,0.392652,3,11,0,68.2463,0.0814341,9.03091,0.956957,0.481833,8.12956,-8.39574,5.04064
-66.1948,0.944178,0.392652,2,7,0,69.1288,0.0612879,8.74105,0.982189,0.648631,5.55108,-8.53098,5.73795
-66.06,0.507312,0.392652,3,7,0,71.9205,0.110594,11.172,0.979193,0.658299,6.35331,-8.65679,5.75293
-63.5213,0.992319,0.392652,2,7,0,67.3093,0.0960394,9.32708,0.905816,0.681801,16.2966,-8.52614,4.62115
-64.8685,0.896042,0.392652,3,7,0,65.3732,0.103233,9.67708,0.931845,0.57773,19.9577,-8.70174,4.61868
-64.5089,0.993727,0.392652,3,7,0,65.8596,0.106135,10.0131,0.881739,0.600294,16.6036,-8.56878,4.81251
-66.3327,0.955806,0.392652,3,7,0,66.7723,0.0915332,10.6594,0.978724,0.698042,6.87926,-8.55747,6.17431
-64.914,0.913871,0.392652,3,15,0,68.6607,0.095248,9.79002,0.954446,0.499279,6.079,-8.50752,5.12287
-67.8052,0.630849,0.392652,3,7,0,69.5236,0.0767016,8.35568,0.944754,0.463983,2.06952,-9.17187,4.5973
-68.8637,0.471831,0.392652,3,7,0,74.8968,0.108592,10.7332,0.994007,0.44537,3.89354,-8.82966,5.41219
-70.8948,0.852962,0.392652,2,3,0,71.4582,0.112483,10.6512,0.993277,0.401933,4.16557,-8.7778,5.13955
-67.5764,1,0.392652,4,15,0,73.4103,0.0542115,7.91183,0.990478,0.601953,15.3033,-8.53419,5.25546
-66.1283,0.702782,0.392652,3,15,0,68.2786,0.0757515,9.42375,0.99009,0.684941,10.3868,-8.39632,5.71193
-64.3358,0.944206,0.392652,4,15,0,67.323,0.113325,9.94918,0.877709,0.670043,20.9516,-8.76999,4.39624
-64.0805,0.733218,0.392652,2,3,0,66.1519,0.106625,9.52546,0.887138,0.614503,16.1896,-8.5245,4.30085
-66.563,0.80768,0.392652,3,7,0,68.1897,0.117508,9.67316,0.831793,0.687933,6.1821,-8.49344,3.91528
-63.605,0.916344,0.392652,2,7,0,68.1946,0.0921057,9.61081,0.935943,0.677591,23.7778,-8.90954,5.09763
-63.9772,0.95253,0.392652,2,7,0,65.226,0.0996944,10.3585,0.947054,0.662756,9.15898,-8.46,5.4735
-66.8878,0.717099,0.392652,2,3,0,72.4995,0.108528,10.2411,0.929771,0.519026,15.3991,-8.54506,4.92324
-64.6461,0.360512,0.392652,3,7,0,71.559,0.0941661,10.1848,0.967859,0.607531,15.2355,-8.54086,5.57063
-64.7326,0.95277,0.392652,3,7,0,66.119,0.109919,10.2892,0.969435,0.620046,10.1331,-8.45078,4.90314
-67.1023,0.895111,0.392652,3,7,0,68.6298,0.0702236,9.13529,0.88131,0.578014,3.79956,-8.71929,5.69433
-65.6298,0.644371,0.392652,3,7,0,69.8209,0.0777701,9.49237,0.986314,0.60536,7.74078,-8.42388,5.68163
-67.2277,0.826382,0.392652,3,15,0,70.3162,0.0635149,8.11066,0.99333,0.70555,19.4215,-8.69863,4.99843
-67.8344,0.950503,0.392652,4,15,0,69.1204,0.0396578,7.76942,0.975174,0.721596,7.55451,-8.48168,5.82619
-68.8463,0.947742,0.392652,3,11,0,70.6493,0.037468,6.75002,0.994868,0.672195,19.7278,-8.87088,4.91409
-68.9856,0.908569,0.392652,2,7,0,71.3335,0.0245304,6.82038,0.996301,0.734602,15.9295,-8.69686,5.6184
-66.3958,0.995069,0.392652,3,15,0,69.7357,0.0773033,8.89341,0.991504,0.629001,12.9017,-8.42173,5.10554
-66.8437,0.978034,0.392652,3,11,0,68.6858,0.0660969,8.49071,0.9904,0.593525,12.7511,-8.42557,5.25196
-67.1903,0.977276,0.392652,3,7,0,67.93,0.0549454,8.43533,0.990703,0.569746,9.40496,-8.39595,5.74301
-67.2336,0.814769,0.392652,2,3,0,70.042,0.0673822,8.30924,0.993048,0.592083,11.1077,-8.40813,5.00752
-64.9977,0.711701,0.392652,3,7,0,71.4043,0.10044,10.3075,0.902931,0.636372,5.59072,-8.58563,5.38596
-65.0365,0.947882,0.392652,3,7,0,65.977,0.0819939,10.0106,0.908831,0.745538,30.2167,-9.3392,5.99292
-64.3008,0.952469,0.392652,3,7,0,65.9641,0.0915157,9.91515,0.941185,0.727016,35.5488,-9.70593,5.43088
-63.9823,0.99565,0.392652,3,7,0,64.7673,0.0952969,9.90411,0.946131,0.7456,25.0062,-9.00465,5.23457
-64.6259,0.967239,0.392652,2,3,0,65.5917,0.0824758,9.1989,0.896357,0.683991,19.5942,-8.66691,5.15759
-63.9973,0.09055,0.392652,2,3,0,71.291,0.106376,9.70978,0.879562,0.783462,23.6334,-8.90807,4.49736
-65.0966,0.935534,0.392652,3,7,0,66.0526,0.0934317,10.1222,0.945779,0.686687,45.7607,-10.4894,5.54408
-65.5804,0.965972,0.392652,3,7,0,66.934,0.113103,10.4268,0.933949,0.729398,6.67686,-8.53876,4.88481
-66.6356,0.866351,0.392652,3,7,0,68.4729,0.0604158,9.17324,0.976204,0.652178,20.2882,-8.70659,6.21286
-67.8343,0.90973,0.392652,3,15,0,70.737,0.0958898,10.4645,0.982198,0.870839,12.1687,-8.50447,5.76589
-70.916,0.893107,0.392652,3,7,0,73.3807,0.113955,9.87639,0.998472,0.728322,49.3447,-10.764,4.29257
-70.9378,0.959507,0.392652,3,7,0,74.4703,0.0980293,11.3915,0.998934,0.576934,4.4111,-8.86057,6.58807
-69.0095,0.850195,0.392652,2,7,0,73.1884,0.102506,10.9077,0.997922,0.538119,4.10761,-8.82462,5.88488
-66.6761,0.897457,0.392652,3,7,0,71.2047,0.0860339,10.0941,0.981588,0.627877,3.86523,-8.76933,5.87841
-67.5004,1,0.392652,4,15,0,69.5019,0.130069,12.1893,0.980213,0.763316,33.7379,-9.92256,5.81598
-66.7094,0.973502,0.392652,3,7,0,68.4576,0.122837,10.8617,0.99017,0.704012,23.0306,-8.99596,4.84265
-64.8499,0.997746,0.392652,3,7,0,67.3967,0.101464,10.8463,0.965025,0.665077,14.1887,-8.58653,5.87457
-66.3129,0.728498,0.392652,2,7,0,68.5916,0.0965212,10.9158,0.94167,0.597957,7.02336,-8.57642,6.18626
-69.1113,0.811919,0.392652,3,7,0,69.7616,0.111244,9.1207,0.982546,0.549664,3.35309,-8.81289,3.66977
-69.9958,0.957058,0.392652,2,7,0,71.7309,0.101574,8.46305,0.976017,0.461492,3.88615,-8.72416,3.4859
-65.0521,0.880572,0.392652,3,7,0,69.9829,0.0862811,10.1163,0.916671,0.686364,6.43817,-8.51406,5.88852
-63.7698,1,0.392652,2,3,0,65.0564,0.0922911,9.88474,0.914355,0.65473,6.81134,-8.47565,5.36247
-64.0417,0.825292,0.392652,3,7,0,65.0147,0.0897747,10.2082,0.92261,0.66862,17.8415,-8.64335,5.80928
-68.0728,0.449477,0.392652,3,7,0,70.6431,0.137325,11.0366,0.956321,0.866012,24.4861,-9.11321,4.30766
-65.3255,0.990605,0.392652,3,11,0,69.1075,0.0907043,10.7051,0.96696,0.670152,15.144,-8.59764,6.26055
-66.2512,0.995932,0.392652,3,7,0,67.4561,0.127077,10.409,0.931039,0.726537,33.7725,-9.6266,4.18225
-64.5914,1,0.392652,3,7,0,66.7871,0.0945327,10.5414,0.959228,0.669812,19.5297,-8.7613,5.90928
-67.6773,0.929694,0.392652,4,15,0,70.2534,0.118206,10.4799,0.992011,0.798446,27.3046,-9.21045,4.68785
-65.9104,0.964396,0.392652,3,15,0,69.5628,0.127793,11.406,0.969114,0.69891,17.9576,-8.81967,5.14408
-66.3633,0.887328,0.392652,4,15,0,67.4807,0.102335,10.4521,0.991788,0.583519,6.44475,-8.55171,5.43773
-65.2713,0.959317,0.392652,3,7,0,66.7829,0.0996212,9.98732,0.984236,0.643582,10.2674,-8.42634,5.10588
-66.9994,0.923879,0.392652,2,7,0,67.3183,0.0939888,10.1837,0.994692,0.671656,23.1632,-8.92103,5.57823
-67.3508,0.948707,0.392652,2,7,0,69.5519,0.0984789,10.9165,0.994075,0.69601,23.1164,-9.00584,6.09107
-67.7565,0.838766,0.392652,3,15,0,70.1938,0.083156,10.2879,0.995686,0.684414,8.86381,-8.46144,6.2133
-65.9653,1,0.392652,2,7,0,68.4114,0.0834325,9.77346,0.989647,0.690605,16.1119,-8.54715,5.68527
-66.4337,0.946066,0.392652,2,7,0,67.2621,0.105639,9.57626,0.985989,0.676873,17.4485,-8.59156,4.39996
-67.9809,0.908353,0.392652,2,7,0,69.2149,0.117478,9.53863,0.987768,0.705669,12.3539,-8.42883,3.78223
-63.9238,1,0.392652,3,7,0,68.5692,0.0932195,9.84498,0.946357,0.731746,25.4864,-9.02863,5.27722
-64.2607,0.966466,0.392652,3,7,0,65.0223,0.109139,9.98998,0.858813,0.733834,22.0488,-8.83306,4.64218
-64.1688,0.995494,0.392652,3,15,0,64.7804,0.0789568,9.55279,0.955454,0.606724,8.20805,-8.41101,5.6839
-64.5484,0.844891,0.392652,4,15,0,69.0406,0.0845429,9.70478,0.965039,0.593754,5.0464,-8.58976,5.56218
-66.4004,0.94447,0.392652,2,3,0,68.1565,0.0901203,9.00526,0.869501,0.563963,3.36918,-8.7956,4.58936
-65.6482,0.740593,0.392652,3,7,0,68.3371,0.0899144,10.1776,0.960944,0.484956,4.59624,-8.6682,5.77181
-65.6104,0.994958,0.392652,3,15,0,67.1539,0.0737435,9.55184,0.966773,0.711215,7.03959,-8.45401,5.93841
-63.9306,0.994975,0.392652,3,7,0,66.4571,0.103195,9.50236,0.923036,0.677641,26.9443,-9.09611,4.44578
-63.5579,0.976742,0.392652,3,7,0,64.7026,0.0984537,9.72432,0.925561,0.733225,13.8119,-8.4647,4.90009
-64.9491,0.945016,0.392652,2,3,0,65.781,0.109727,10.0991,0.897769,0.736285,46.4821,-10.5433,4.72248
-65.6188,0.944195,0.392652,4,15,0,67.505,0.105643,10.2546,0.968267,0.503277,4.75044,-8.66094,5.07812
-64.5952,0.888634,0.392652,4,15,0,67.0992,0.101092,10.1765,0.963364,0.63842,5.89519,-8.55724,5.223
-65.1803,0.777054,0.392652,2,7,0,67.4739,0.0936474,10.5972,0.932759,0.671039,7.95488,-8.50562,6.00843
-64.2387,1,0.392652,2,7,0,65.896,0.0971505,10.4247,0.961716,0.686455,15.4775,-8.5769,5.66429
-66.1437,0.741616,0.392652,2,7,0,70.414,0.0566584,8.86741,0.953316,0.578743,4.48172,-8.62904,6.09115
-65.6789,0.95782,0.392652,2,7,0,69.325,0.0642709,8.28741,0.964595,0.617552,7.64782,-8.43416,5.13813
-66.8652,0.842128,0.392652,2,3,0,67.6103,0.0716991,8.09536,0.947625,0.677922,6.85734,-8.47802,4.5821
-65.3446,0.974714,0.392652,3,7,0,67.9866,0.0665205,9.00505,0.94818,0.670669,15.3216,-8.48763,5.74554
-66.1452,0.947304,0.392652,3,15,0,67.8063,0.0692797,8.5778,0.962437,0.606087,16.7917,-8.54864,5.18309
-67.3229,0.879518,0.392652,4,15,0,69.3793,0.0978169,9.52925,0.900885,0.454314,7.77686,-8.4103,4.73623
-64.3265,1,0.392652,2,3,0,67.2255,0.0867721,9.63799,0.92908,0.495106,4.07466,-8.69488,5.38616
-64.3343,0.892146,0.392652,2,7,0,65.8847,0.083613,9.80324,0.939975,0.54431,4.84329,-8.61122,5.70621
-66.3623,0.888446,0.392652,3,7,0,67.2354,0.117611,10.0384,0.913263,0.609551,4.02897,-8.73429,4.27547
-63.54,1,0.392652,2,3,0,66.5571,0.102338,9.70956,0.927749,0.64378,8.7932,-8.40934,4.69501
-64.7775,0.950996,0.392652,3,7,0,65.598,0.0712041,9.24584,0.96215,0.593731,5.65125,-8.51846,5.75684
-64.7775,0.324522,0.392652,2,7,0,74.1739,0.0712041,9.24584,0.96215,0.593731,5.65125,-8.51846,5.75684
-63.9846,0.910236,0.392652,3,7,0,66.2151,0.0859918,9.75389,0.930637,0.560148,5.02488,-8.58943,5.54029
-64.0229,0.946437,0.392652,2,7,0,66.4784,0.0810425,9.61747,0.94423,0.590732,9.04233,-8.39877,5.64639
-65.6012,0.793229,0.392652,2,3,0,67.134,0.0840775,8.764,0.926907,0.569093,9.59518,-8.37923,4.64421
-64.5032,0.983402,0.392652,2,7,0,67.7003,0.0762261,9.15399,0.927246,0.641527,12.8693,-8.41465,5.41891
-64.5683,0.867221,0.392652,3,7,0,68.0029,0.0938873,9.22505,0.910758,0.603582,19.1469,-8.6441,4.62457
-63.5646,0.998895,0.392652,3,7,0,66.6333,0.0860072,9.39009,0.917955,0.625539,9.30186,-8.38664,5.17574
-64.1724,0.723856,0.392652,3,7,0,67.0469,0.108139,9.77256,0.934299,0.633391,20.2786,-8.72675,4.47373
-64.1493,0.999529,0.392652,3,11,0,64.8626,0.0843586,9.16794,0.94971,0.601748,5.91261,-8.49809,5.03437
-63.8871,0.706441,0.392652,3,11,0,67.7152,0.104854,9.95,0.886957,0.754597,14.5011,-8.49768,4.81214
-67.6442,0.343132,0.392652,4,15,0,69.8731,0.0639859,9.83622,0.975458,0.692653,5.36579,-8.57297,6.70091
-66.0892,0.983672,0.392652,2,7,0,69.1941,0.0744976,10.125,0.933055,0.634668,6.44701,-8.51243,6.47458
-64.4829,0.959986,0.392652,3,7,0,66.8188,0.0893781,9.80796,0.934836,0.658881,4.97592,-8.60313,5.42843
-64.6153,0.937998,0.392652,3,7,0,67.7329,0.0789422,9.80583,0.957367,0.632444,6.85208,-8.47096,5.93766
-64.6377,0.990515,0.392652,3,7,0,65.9163,0.0971577,9.78352,0.951681,0.527671,7.89373,-8.42839,5.02279
-64.1341,0.659762,0.392652,3,15,0,67.9656,0.105583,10.2148,0.955129,0.676091,9.32396,-8.44665,5.04119
-64.2054,0.959623,0.392652,3,7,0,67.9762,0.0954044,10.0242,0.943639,0.767898,14.9357,-8.52304,5.34942
-65.5869,0.917409,0.392652,3,7,0,68.5432,0.103418,10.5839,0.983849,0.718798,22.8073,-8.9454,5.51648
-65.7156,0.95712,0.392652,3,7,0,67.3152,0.114973,10.4369,0.897994,0.702569,8.45821,-8.47647,4.80324
-64.6335,0.976483,0.392652,2,3,0,67.062,0.104667,9.90871,0.924409,0.669644,5.32439,-8.57797,4.78005
-65.0823,0.941448,0.392652,3,15,0,67.1951,0.112394,11.0114,0.969394,0.639093,14.0745,-8.60707,5.50413
-65.1729,0.989634,0.392652,3,11,0,66.1804,0.111482,10.7647,0.957985,0.632893,5.87809,-8.62433,5.30214
-66.023,0.739305,0.392652,3,15,0,69.3762,0.066503,8.41198,0.978208,0.655574,17.5313,-8.59023,5.15333
-66.6412,0.675082,0.392652,2,7,0,69.4227,0.0861187,8.41694,0.974253,0.666501,17.8549,-8.60566,4.19712
-66.5713,0.994821,0.392652,3,7,0,68.5903,0.0887945,9.42891,0.97243,0.859119,20.3605,-8.73029,5.07798
-65.6198,0.876265,0.392652,3,7,0,68.8062,0.107462,9.50738,0.964155,0.62351,16.9661,-8.56329,4.24173
-68.2883,0.865506,0.392652,3,7,0,69.709,0.106776,8.83244,0.970782,0.592796,14.1135,-8.45228,3.60042
-68.0199,0.995821,0.392652,3,7,0,71.2101,0.112854,12.0192,0.976906,0.705724,6.97268,-8.78168,6.48934
-67.4321,0.979563,0.392652,2,7,0,71.2122,0.108468,11.3419,0.978777,0.667295,4.45608,-8.84958,6.02696
-67.6517,0.763935,0.392652,3,7,0,71.0943,0.0878781,9.64354,0.81131,0.781835,54.5438,-11.1515,5.33752
-64.0981,1,0.392652,2,3,0,68.8948,0.1007,9.43522,0.858754,0.771936,24.5685,-8.94719,4.50091
-66.9051,0.754936,0.392652,2,3,0,68.117,0.107354,9.70105,0.733559,0.772947,17.1088,-8.56647,4.44071
-64.2877,1,0.392652,2,3,0,67.7765,0.108678,9.62025,0.943162,0.68685,13.3691,-8.44789,4.29505
-66.5846,0.971451,0.392652,3,7,0,67.2419,0.107976,10.0094,0.979105,0.514888,4.44038,-8.67796,4.71863
-66.4845,0.951605,0.392652,3,7,0,69.4002,0.0725079,9.50096,0.989585,0.64555,6.53269,-8.47508,5.94807
-64.1843,1,0.392652,4,15,0,67.7022,0.094071,10.0713,0.95155,0.55402,7.4762,-8.4626,5.46181
-69.0546,0.828947,0.392652,2,3,0,70.4328,0.123828,10.0482,0.877589,0.524809,6.16684,-8.51664,3.98065
-66.5526,1,0.392652,1,1,0,68.5693,0.117494,9.95145,0.898889,0.533437,6.89606,-8.47193,4.19427
-65.2602,0.994183,0.392652,3,7,0,68.8915,0.0981413,8.94606,0.88246,0.634053,10.0349,-8.37617,4.13714
-67.4868,0.6795,0.392652,4,15,0,69.8959,0.122472,11.9839,0.980216,0.812755,15.99,-8.85422,5.98279
-63.6489,0.899726,0.392652,3,7,0,69.4463,0.10296,9.69369,0.912611,0.622829,19.3507,-8.67289,4.64865
-63.8811,0.981887,0.392652,3,11,0,64.6529,0.0900481,9.58518,0.944625,0.635412,6.08758,-8.50041,5.17282
-65.3015,0.935285,0.392652,2,7,0,65.9122,0.0687332,9.42607,0.957305,0.611342,5.23146,-8.55856,6.05814
-66.3121,0.833935,0.392652,2,5,0,67.8567,0.10435,8.88848,0.946833,0.603711,11.6428,-8.39454,3.77533
-63.8989,0.930222,0.392652,2,7,0,67.0593,0.0858107,9.37866,0.940699,0.701493,20.8058,-8.73805,5.17393
-66.4851,0.605458,0.392652,2,3,0,70.6937,0.0935286,8.8958,0.943967,0.829448,11.4102,-8.4027,4.3129
-65.5316,0.982298,0.392652,2,7,0,68.469,0.0790479,9.75545,0.980289,0.7275,17.7425,-8.61328,5.8821
-66.6528,0.845065,0.392652,2,3,0,68.4017,0.0843679,8.50053,0.916065,0.737138,22.4892,-8.83203,4.36651
-65.7495,1,0.392652,2,7,0,68.2663,0.0838671,10.3117,0.970473,0.571641,8.19748,-8.46677,6.20216
-64.9771,0.971474,0.392652,3,7,0,67.1659,0.106394,9.67267,0.950347,0.559755,8.16653,-8.41752,4.45935
-64.4874,0.956853,0.392652,3,7,0,66.6948,0.0842786,8.98336,0.926974,0.556372,5.45639,-8.52709,4.85371
-68.721,0.561258,0.392652,2,3,0,69.3869,0.105227,8.19287,0.95358,0.553956,5.08148,-8.59125,3.03677
-64.5808,0.969859,0.392652,3,15,0,69.5438,0.0952198,9.88619,0.928376,0.752383,7.93086,-8.44268,5.22042
-67.5045,0.983852,0.392652,3,7,0,68.5866,0.122179,10.3366,0.934654,0.782224,63.8329,-11.9915,4.34983
-65.6998,0.961974,0.392652,4,15,0,70.5107,0.0880876,9.29335,0.890239,0.787655,7.47082,-8.42651,4.97706
-66.4423,0.884621,0.392652,2,7,0,68.3488,0.09063,8.89752,0.9674,0.75357,7.46167,-8.43026,4.45665
-66.001,0.966161,0.392652,3,7,0,68.9033,0.0897518,9.89603,0.989634,0.574143,6.06586,-8.52218,5.49819
-69.12,0.757146,0.392652,4,15,0,71.5267,0.037144,8.17368,0.993154,0.704951,5.56919,-8.55692,6.35362
-68.8902,1,0.392652,3,7,0,69.5854,0.0411798,7.9148,0.993153,0.725546,5.30305,-8.59986,5.89699
